"","x"
"13861",53
"13862",53
"13863",53
"13864",53
"13865",53
"13866",53
"13867",53
"13868",53
"13869",53
"13870",53
"13871",53
"13872",53
"13873",53
"13874",53
"13875",53
"13876",53
"13877",53
"13878",53
"13879",53
"13880",53
"13881",53
"13882",53
"13883",53
"13884",53
"13885",53
"13886",53
"13887",53
"13888",53
"13889",53
"13890",53
"13891",53
"13892",53
"13893",53
"13894",53
"13895",53
"13896",53
"13897",53
"13898",53
"13899",53
"13900",53
"13901",53
"13902",53
"13903",53
"13904",53
"13905",53
"13906",53
"13907",53
"13908",53
"13909",53
"13910",53
"13911",53
"13912",53
"13913",62
"13914",62
"13915",62
"13916",62
"13917",62
"13918",62
"13919",62
"13920",62
"13921",62
"13922",62
"13923",62
"13924",62
"13925",62
"13926",62
"13927",62
"13928",62
"13929",62
"13930",62
"13931",62
"13932",62
"13933",62
"13934",62
"13935",62
"13936",62
"13937",62
"13938",62
"13939",62
"13940",62
"13941",62
"13942",62
"13943",62
"13944",62
"13945",62
"13946",62
"13947",62
"13948",62
"13949",62
"13950",62
"13951",62
"13952",62
"13953",62
"13954",62
"13955",62
"13956",62
"13957",62
"13958",62
"13959",62
"13960",62
"13961",62
"13962",62
"13963",62
"13964",62
"13965",62
"13966",62
"13967",62
"13968",62
"13969",62
"13970",62
"13971",62
"13972",62
"13973",62
"13974",62
"13975",62
"13976",62
"13977",62
"13978",62
"13979",62
"13980",62
"13981",62
"13982",62
"13983",62
"13984",62
"13985",62
"13986",62
"13987",62
"13988",62
"13989",62
"13990",62
"13991",62
"13992",62
"13993",62
"13994",62
"13995",62
"13996",62
"13997",62
"13998",62
"13999",62
"14000",62
"14001",62
"14002",62
"14003",62
"14004",62
"14005",62
"14006",62
"14007",62
"14008",62
"14009",62
"14010",62
"14011",62
"14012",62
"14013",62
"14014",62
"14015",62
"14016",62
"14017",62
"14018",62
"14019",62
"14020",62
"14021",62
"14022",62
"14023",62
"14024",62
"14025",62
"14026",62
"14027",62
"14028",62
"14029",62
"14030",62
"14031",62
"14032",62
"14033",62
"14034",62
"14035",62
"14036",62
"14037",62
"14038",62
"14039",62
"14040",62
"14041",62
"14042",62
"14043",62
"14044",62
"14045",62
"14046",62
"14047",62
"14048",62
"14049",62
"14050",62
"14051",62
"14052",62
"14053",62
"14054",62
"14055",62
"14056",62
"14057",62
"14058",62
"14059",62
"14060",62
"14061",62
"14062",62
"14063",62
"14064",62
"14065",62
"14066",62
"14067",62
"14068",62
"14069",62
"14070",62
"14071",62
"14072",62
"14073",62
"14074",62
"14075",62
"14076",62
"14077",62
"14078",62
"14079",62
"14080",62
"14081",62
"14082",62
"14083",62
"14084",62
"14085",62
"14086",62
"14087",62
"14088",62
"14089",62
"14090",62
"14091",62
"14092",62
"14093",62
"14094",62
"14095",62
"14096",62
"14097",62
"14098",62
"14099",62
"14100",62
"14101",62
"14102",62
"14103",62
"14104",62
"14105",62
"14106",62
"14107",62
"14108",62
"14109",62
"14110",62
"14111",62
"14112",62
"14113",62
"14114",62
"14115",62
"14116",62
"14117",62
"14118",62
"14119",62
"14120",62
"14121",62
"14122",62
"14123",62
"14124",62
"14125",62
"14126",62
"14127",62
"14128",62
"14129",62
"14130",62
"14131",62
"14132",62
"14133",62
"14134",62
"14135",62
"14136",62
"14137",62
"14138",62
"14139",62
"14140",62
"14141",62
"14142",62
"14143",62
"14144",62
"14145",62
"14146",62
"14147",62
"14148",62
"14149",62
"14150",62
"14151",62
"14152",62
"14153",62
"14154",62
"14155",62
"14156",62
"14157",62
"14158",62
"14159",62
"14160",62
"14161",62
"14162",62
"14163",62
"14164",62
"14165",62
"14166",62
"14167",62
"14168",62
"14169",62
"14170",62
"14171",62
"14172",62
"14173",62
"14174",62
"14175",62
"14176",62
"14177",62
"14178",62
"14179",62
"14180",62
"14181",62
"14182",62
"14183",62
"14184",62
"14185",62
"14186",62
"14187",62
"14188",62
"14189",62
"14190",62
"14191",62
"14192",62
"14193",62
"14194",62
"14195",62
"14196",62
"14197",62
"14198",62
"14199",62
"14200",62
"14201",62
"14202",62
"14203",62
"14204",62
"14205",62
"14206",62
"14207",62
"14208",62
"14209",62
"14210",62
"14211",62
"14212",62
"14213",62
"14214",62
"14215",62
"14216",62
"14217",62
"14218",62
"14219",62
"14220",62
"14221",62
"14222",62
"14223",62
"14224",62
"14225",38
"14226",38
"14227",92
"14228",92
"14229",NA
"14230",NA
"14231",NA
"14232",NA
"14233",29
"14234",29
"14235",29
"14236",NA
"14237",NA
"14238",NA
"14239",NA
"14240",NA
"14241",NA
"14242",NA
"14243",NA
"14244",NA
"14245",NA
"14246",NA
"14247",NA
"14248",NA
"14249",NA
"14250",NA
"14251",NA
"14252",NA
"14253",34
"14254",71
"14255",84
"14256",78
"14257",78
"14258",78
"14259",34
"14260",40
"14261",26
"14262",39.7777765333338
"14263",39.7777765333338
"14264",76
"14265",43
"14266",52
"14267",26
"14268",52
"14269",38
"14270",52
"14271",44
"14272",44
"14273",37
"14274",55.1817304000112
"14275",71
"14276",39.1696519454004
"14277",NA
"14278",NA
"14279",NA
"14280",33
"14281",59
"14282",59
"14283",59
"14284",59
"14285",59
"14286",34
"14287",34
"14288",34
"14289",34
"14290",34
"14291",73
"14292",26
"14293",34
"14294",40.0736765251815
"14295",NA
"14296",NA
"14297",NA
"14298",73
"14299",39
"14300",NA
"14301",NA
"14302",NA
"14303",NA
"14304",NA
"14305",NA
"14306",NA
"14307",35.9335369312088
"14308",37
"14309",34
"14310",63.9475910337537
"14311",35.7629621333338
"14312",35.7629621333338
"14313",35.7629621333338
"14314",34
"14315",53
"14316",85
"14317",9
"14318",85
"14319",85
"14320",85
"14321",85
"14322",73
"14323",82
"14324",85
"14325",85
"14326",85
"14327",85
"14328",39
"14329",NA
"14330",NA
"14331",NA
"14332",NA
"14333",NA
"14334",NA
"14335",NA
"14336",NA
"14337",NA
"14338",NA
"14339",NA
"14340",NA
"14341",NA
"14342",NA
"14343",NA
"14344",NA
"14345",NA
"14346",NA
"14347",NA
"14348",NA
"14349",NA
"14350",NA
"14351",NA
"14352",NA
"14353",NA
"14354",NA
"14355",NA
"14356",NA
"14357",NA
"14358",NA
"14359",NA
"14360",NA
"14361",NA
"14362",NA
"14363",NA
"14364",52.6666666666662
"14365",52.6666666666662
"14366",52.6666666666662
"14367",52.6666666666662
"14368",52.6666666666662
"14369",52.6666666666662
"14370",52.6666666666662
"14371",52.6666666666662
"14372",52.6666666666662
"14373",52.6666666666662
"14374",52.6666666666662
"14375",52.6666666666662
"14376",52.6666666666662
"14377",52.6666666666662
"14378",52.6666666666662
"14379",52.6666666666662
"14380",52.6666666666662
"14381",52.6666666666662
"14382",52.6666666666662
"14383",52.6666666666662
"14384",52.6666666666662
"14385",52.6666666666662
"14386",52.6666666666662
"14387",52.6666666666662
"14388",52.6666666666662
"14389",52.6666666666662
"14390",NA
"14391",NA
"14392",NA
"14393",NA
"14394",NA
"14395",NA
"14396",NA
"14397",NA
"14398",NA
"14399",NA
"14400",NA
"14401",NA
"14402",NA
"14403",NA
"14404",NA
"14405",NA
"14406",NA
"14407",NA
"14408",NA
"14409",NA
"14410",NA
"14411",NA
"14412",NA
"14413",NA
"14414",NA
"14415",NA
"14416",NA
"14417",NA
"14418",NA
"14419",NA
"14420",NA
"14421",NA
"14422",NA
"14423",NA
"14424",NA
"14425",NA
"14426",NA
"14427",NA
"14428",NA
"14429",NA
"14430",NA
"14431",NA
"14432",NA
"14433",NA
"14434",NA
"14435",NA
"14436",NA
"14437",NA
"14438",NA
"14439",NA
"14440",NA
"14441",NA
"14442",NA
"14443",NA
"14444",NA
"14445",NA
"14446",NA
"14447",NA
"14448",NA
"14449",NA
"14450",NA
"14451",NA
"14452",NA
"14453",NA
"14454",NA
"14455",NA
"14456",NA
"14457",NA
"14458",NA
"14459",NA
"14460",NA
"14461",NA
"14462",NA
"14463",NA
"14464",NA
"14465",NA
"14466",NA
"14467",NA
"14468",NA
"14469",NA
"14470",NA
"14471",NA
"14472",NA
"14473",NA
"14474",NA
"14475",NA
"14476",NA
"14477",NA
"14478",NA
"14479",NA
"14480",NA
"14481",NA
"14482",NA
"14483",NA
"14484",NA
"14485",NA
"14486",NA
"14487",NA
"14488",NA
"14489",NA
"14490",NA
"14491",NA
"14492",NA
"14493",NA
"14494",NA
"14495",NA
"14496",NA
"14497",NA
"14498",NA
"14499",NA
"14500",NA
"14501",NA
"14502",NA
"14503",NA
"14504",NA
"14505",NA
"14506",NA
"14507",35
"14508",35
"14509",35
"14510",35
"14511",35
"14512",35
"14513",35
"14514",35
"14515",35
"14516",35
"14517",35
"14518",35
"14519",35
"14520",35
"14521",35
"14522",35
"14523",35
"14524",35
"14525",35
"14526",35
"14527",35
"14528",35
"14529",NA
"14530",NA
"14531",NA
"14532",NA
"14533",NA
"14534",NA
"14535",NA
"14536",NA
"14537",NA
"14538",NA
"14539",NA
"14540",NA
"14541",NA
"14542",NA
"14543",NA
"14544",NA
"14545",NA
"14546",NA
"14547",NA
"14548",NA
"14549",NA
"14550",NA
"14551",NA
"14552",NA
"14553",NA
"14554",NA
"14555",NA
"14556",NA
"14557",NA
"14558",NA
"14559",NA
"14560",NA
"14561",NA
"14562",NA
"14563",NA
"14564",NA
"14565",NA
"14566",NA
"14567",NA
"14568",NA
"14569",NA
"14570",NA
"14571",NA
"14572",NA
"14573",NA
"14574",NA
"14575",NA
"14576",NA
"14577",NA
"14578",NA
"14579",NA
"14580",NA
"14581",NA
"14582",NA
"14583",NA
"14584",NA
"14585",NA
"14586",NA
"14587",NA
"14588",NA
"14589",NA
"14590",NA
"14591",59
"14592",59
"14593",39
"14594",49
"14595",49
"14596",49
"14597",50
"14598",50
"14599",81
"14600",19
"14601",19
"14602",19
"14603",19
"14604",34.2786800000063
"14605",34.2786800000063
"14606",34.2786800000063
"14607",58.6534493695995
"14608",58.6534493695995
"14609",58.6534493695995
"14610",58.6534493695995
"14611",40
"14612",40
"14613",40
"14614",54.9066666666723
"14615",54.9066666666723
"14616",54.9066666666723
"14617",54.9066666666723
"14618",54.9066666666723
"14619",54.9066666666723
"14620",54.9066666666723
"14621",54.9066666666723
"14622",28
"14623",50
"14624",13
"14625",14
"14626",15
"14627",80
"14628",80
"14629",37
"14630",15
"14631",32
"14632",76
"14633",31.1852998666663
"14634",26
"14635",9
"14636",33.4385033341786
"14637",32
"14638",15
"14639",34
"14640",67
"14641",26
"14642",26
"14643",26
"14644",26
"14645",47
"14646",47
"14647",NA
"14648",NA
"14649",NA
"14650",NA
"14651",54.9226666666642
"14652",54.9444226666631
"14653",89
"14654",89
"14655",37
"14656",37
"14657",39
"14658",89
"14659",89
"14660",33.5862688746679
"14661",89
"14662",89
"14663",31.1944557999875
"14664",31.1955799999837
"14665",97
"14666",89
"14667",89
"14668",72
"14669",72
"14670",72
"14671",72
"14672",72
"14673",72
"14674",39
"14675",39
"14676",NA
"14677",NA
"14678",89
"14679",89
"14680",NA
"14681",NA
"14682",NA
"14683",NA
"14684",89
"14685",89
"14686",33
"14687",33
"14688",33
"14689",33
"14690",33
"14691",33
"14692",33
"14693",NA
"14694",NA
"14695",41.3334666666668
"14696",20
"14697",20
"14698",20
"14699",20
"14700",20
"14701",73.7281600000003
"14702",70
"14703",70
"14704",70
"14705",70
"14706",70
"14707",70
"14708",70
"14709",94
"14710",94
"14711",94
"14712",94
"14713",94
"14714",94
"14715",94
"14716",94
"14717",94
"14718",94
"14719",20
"14720",20
"14721",20
"14722",20
"14723",20
"14724",20
"14725",20
"14726",20
"14727",20
"14728",20
"14729",20
"14730",20
"14731",20
"14732",20
"14733",20
"14734",NA
"14735",NA
"14736",NA
"14737",NA
"14738",NA
"14739",NA
"14740",NA
"14741",NA
"14742",NA
"14743",NA
"14744",19
"14745",19
"14746",19
"14747",19
"14748",19
"14749",19
"14750",19
"14751",19
"14752",19
"14753",19
"14754",19
"14755",19
"14756",19
"14757",19
"14758",19
"14759",19
"14760",19
"14761",19
"14762",19
"14763",19
"14764",19
"14765",19
"14766",19
"14767",19
"14768",19
"14769",70
"14770",70
"14771",70
"14772",70
"14773",70
"14774",70
"14775",70
"14776",70
"14777",70
"14778",70
"14779",70
"14780",70
"14781",NA
"14782",NA
"14783",NA
"14784",NA
"14785",NA
"14786",NA
"14787",NA
"14788",NA
"14789",NA
"14790",NA
"14791",NA
"14792",NA
"14793",NA
"14794",NA
"14795",NA
"14796",NA
"14797",59
"14798",59
"14799",59
"14800",59
"14801",59
"14802",59
"14803",29
"14804",29
"14805",29
"14806",29
"14807",29
"14808",29
"14809",59
"14810",59
"14811",41
"14812",85
"14813",42
"14814",42
"14815",42
"14816",59
"14817",59
"14818",76
"14819",76
"14820",76
"14821",59
"14822",59
"14823",59
"14824",59
"14825",59
"14826",59
"14827",59
"14828",59
"14829",59
"14830",59
"14831",59
"14832",59
"14833",49
"14834",49
"14835",49
"14836",38
"14837",89
"14838",89
"14839",34
"14840",35
"14841",52
"14842",52
"14843",52
"14844",69
"14845",39
"14846",39
"14847",43.7683455146666
"14848",43.7683455146666
"14849",43.7683455146666
"14850",43.7683455146666
"14851",43.7683455146666
"14852",43.7683455146666
"14853",43.7683455146666
"14854",43.7683455146666
"14855",43.7683455146666
"14856",70
"14857",73
"14858",71
"14859",39
"14860",37
"14861",53
"14862",73
"14863",39
"14864",71
"14865",53
"14866",78
"14867",81
"14868",87
"14869",81
"14870",44
"14871",42
"14872",30
"14873",47
"14874",80.8283455182711
"14875",81
"14876",74
"14877",39.6541088000013
"14878",41
"14879",32
"14880",79
"14881",40.2598752051593
"14882",41
"14883",78
"14884",54.0556200001137
"14885",81
"14886",60
"14887",72
"14888",81
"14889",47
"14890",76
"14891",47
"14892",58.9978133333364
"14893",39
"14894",73
"14895",76
"14896",72
"14897",76
"14898",85
"14899",42
"14900",85
"14901",76
"14902",87
"14903",37
"14904",77
"14905",78
"14906",78
"14907",41.8546352553928
"14908",76
"14909",35
"14910",85
"14911",45
"14912",42
"14913",78
"14914",85
"14915",76
"14916",80
"14917",47
"14918",35
"14919",85
"14920",32
"14921",53
"14922",85
"14923",85
"14924",47
"14925",71
"14926",76
"14927",71
"14928",78
"14929",85
"14930",41
"14931",71
"14932",71
"14933",79
"14934",35.4200000000032
"14935",35.4200000000032
"14936",59
"14937",59
"14938",49
"14939",40
"14940",40
"14941",40
"14942",40
"14943",76
"14944",76
"14945",37.6
"14946",37.6
"14947",76
"14948",76
"14949",32
"14950",32
"14951",49
"14952",49
"14953",49
"14954",38
"14955",38
"14956",49
"14957",59
"14958",59
"14959",51
"14960",51
"14961",51
"14962",34.0500000000047
"14963",34.0500000000047
"14964",59
"14965",59
"14966",85
"14967",85
"14968",85
"14969",59
"14970",59
"14971",36
"14972",36
"14973",38
"14974",38
"14975",80
"14976",80
"14977",26
"14978",26
"14979",59
"14980",59
"14981",40
"14982",40
"14983",59
"14984",59
"14985",85
"14986",85
"14987",59
"14988",59
"14989",59
"14990",59
"14991",36
"14992",36
"14993",36
"14994",36
"14995",55
"14996",55
"14997",59
"14998",59
"14999",38
"15000",38
"15001",32
"15002",32
"15003",36
"15004",36
"15005",48
"15006",48
"15007",59
"15008",59
"15009",18
"15010",55
"15011",55
"15012",19
"15013",32
"15014",32
"15015",42.3000000000007
"15016",42.3000000000007
"15017",85
"15018",85
"15019",42.789999999999
"15020",42.789999999999
"15021",44.6666666666622
"15022",44.6666666666622
"15023",48
"15024",48
"15025",48
"15026",48
"15027",45.9333333333431
"15028",45.9333333333431
"15029",39
"15030",39
"15031",51
"15032",51
"15033",76
"15034",76
"15035",49
"15036",36
"15037",36
"15038",85
"15039",85
"15040",98
"15041",98
"15042",98
"15043",98
"15044",36
"15045",36
"15046",85
"15047",85
"15048",36
"15049",36
"15050",26
"15051",76
"15052",76
"15053",71.6
"15054",71.6
"15055",59
"15056",59
"15057",59
"15058",59
"15059",43
"15060",43
"15061",35.0333333333325
"15062",35.0333333333325
"15063",98
"15064",98
"15065",98
"15066",98
"15067",98
"15068",98
"15069",98
"15070",98
"15071",98
"15072",98
"15073",98
"15074",98
"15075",73
"15076",73
"15077",73
"15078",73
"15079",45
"15080",56
"15081",56
"15082",56
"15083",56
"15084",56
"15085",41
"15086",37
"15087",33
"15088",33
"15089",NA
"15090",33
"15091",33
"15092",62
"15093",73
"15094",73
"15095",73
"15096",56
"15097",81.4625595135877
"15098",33
"15099",33
"15100",33
"15101",62
"15102",56
"15103",56
"15104",56
"15105",47
"15106",66.2777793333327
"15107",56
"15108",52
"15109",52
"15110",73
"15111",73
"15112",73
"15113",73
"15114",36
"15115",36
"15116",63
"15117",63
"15118",78
"15119",78
"15120",56
"15121",73
"15122",NA
"15123",NA
"15124",NA
"15125",78
"15126",37
"15127",85
"15128",39
"15129",62
"15130",73
"15131",NA
"15132",56
"15133",73
"15134",73
"15135",73
"15136",73
"15137",67
"15138",67
"15139",67
"15140",67
"15141",67
"15142",67
"15143",67
"15144",67
"15145",34
"15146",34
"15147",34
"15148",34
"15149",34
"15150",34
"15151",34
"15152",34
"15153",34
"15154",34
"15155",34
"15156",34
"15157",34
"15158",34
"15159",34
"15160",34
"15161",34
"15162",37
"15163",37
"15164",37
"15165",37
"15166",37
"15167",37
"15168",37
"15169",37
"15170",37
"15171",37
"15172",37
"15173",37
"15174",37
"15175",37
"15176",37
"15177",37
"15178",37
"15179",37
"15180",37
"15181",37
"15182",37
"15183",37
"15184",37
"15185",37
"15186",63
"15187",63
"15188",63
"15189",63
"15190",63
"15191",63
"15192",63
"15193",63
"15194",63
"15195",63
"15196",63
"15197",63
"15198",63
"15199",63
"15200",63
"15201",63
"15202",63
"15203",63
"15204",63
"15205",63
"15206",63
"15207",63
"15208",63
"15209",45
"15210",32
"15211",32
"15212",32
"15213",32
"15214",98
"15215",98
"15216",50
"15217",50
"15218",50
"15219",50
"15220",40
"15221",NA
"15222",NA
"15223",NA
"15224",NA
"15225",NA
"15226",NA
"15227",43
"15228",NA
"15229",43
"15230",43
"15231",43
"15232",43
"15233",43
"15234",43
"15235",58
"15236",29
"15237",51
"15238",51
"15239",51
"15240",51
"15241",51
"15242",51
"15243",NA
"15244",NA
"15245",NA
"15246",29
"15247",29
"15248",29
"15249",29
"15250",96
"15251",36
"15252",36
"15253",89
"15254",39
"15255",39
"15256",39
"15257",39
"15258",39
"15259",39
"15260",40
"15261",77.9049375491346
"15262",90
"15263",49
"15264",49
"15265",89
"15266",38
"15267",79.0685566062108
"15268",40
"15269",40
"15270",40
"15271",40
"15272",79
"15273",78
"15274",34
"15275",44
"15276",44
"15277",44
"15278",NA
"15279",42
"15280",83
"15281",NA
"15282",NA
"15283",NA
"15284",NA
"15285",72
"15286",89
"15287",44
"15288",41
"15289",35.5928613333331
"15290",29
"15291",29
"15292",29
"15293",NA
"15294",NA
"15295",NA
"15296",NA
"15297",59
"15298",83
"15299",55
"15300",55
"15301",42
"15302",82
"15303",88.1666675999993
"15304",40
"15305",71
"15306",71
"15307",32
"15308",32
"15309",32
"15310",89
"15311",74
"15312",NA
"15313",NA
"15314",NA
"15315",44
"15316",44
"15317",44
"15318",41
"15319",41
"15320",16
"15321",78
"15322",43.1944427333676
"15323",NA
"15324",NA
"15325",NA
"15326",NA
"15327",NA
"15328",NA
"15329",NA
"15330",NA
"15331",39
"15332",39
"15333",39
"15334",39
"15335",39
"15336",39
"15337",54
"15338",84
"15339",84
"15340",84
"15341",72
"15342",72
"15343",72
"15344",41
"15345",36
"15346",39
"15347",27
"15348",34
"15349",34
"15350",80
"15351",40
"15352",40
"15353",80
"15354",26
"15355",39
"15356",39
"15357",27
"15358",32
"15359",41
"15360",37.4955317733238
"15361",34
"15362",34
"15363",26
"15364",32
"15365",40
"15366",38.9088472000002
"15367",30
"15368",34
"15369",17
"15370",44
"15371",34.101623200093
"15372",32
"15373",14
"15374",27
"15375",33
"15376",34
"15377",37
"15378",40.5039853300444
"15379",78
"15380",34
"15381",38.9290323616726
"15382",36.7292203999996
"15383",41
"15384",32
"15385",41
"15386",41
"15387",41
"15388",41
"15389",37
"15390",32
"15391",56
"15392",34
"15393",34
"15394",32
"15395",32
"15396",34
"15397",78
"15398",27
"15399",34
"15400",34
"15401",42.2700815999947
"15402",32
"15403",87
"15404",73
"15405",81
"15406",40
"15407",40
"15408",63.218270387209
"15409",63.218270387209
"15410",63.218270387209
"15411",25
"15412",25
"15413",25
"15414",11
"15415",11
"15416",11
"15417",33
"15418",33
"15419",33
"15420",13
"15421",13
"15422",13
"15423",39
"15424",39
"15425",49
"15426",33
"15427",41
"15428",41
"15429",41
"15430",35.8888355605338
"15431",31.0414749247994
"15432",39
"15433",39
"15434",39
"15435",25
"15436",25
"15437",25
"15438",40
"15439",36
"15440",36
"15441",36
"15442",36
"15443",36
"15444",25
"15445",31
"15446",39
"15447",39
"15448",34
"15449",39
"15450",39
"15451",32
"15452",71
"15453",19
"15454",26
"15455",78
"15456",34
"15457",18
"15458",19
"15459",19
"15460",14
"15461",14
"15462",28
"15463",18
"15464",20
"15465",20
"15466",52
"15467",52
"15468",36
"15469",36
"15470",38
"15471",38
"15472",38
"15473",66.500000000004
"15474",66.500000000004
"15475",66.500000000004
"15476",34
"15477",34
"15478",34
"15479",34
"15480",34
"15481",34
"15482",NA
"15483",78
"15484",78
"15485",38
"15486",81
"15487",81
"15488",31
"15489",31
"15490",38
"15491",38
"15492",13.13
"15493",13.13
"15494",80
"15495",22
"15496",22
"15497",38
"15498",38
"15499",63.3333333333285
"15500",63.3333333333285
"15501",20
"15502",20
"15503",20
"15504",38
"15505",34
"15506",34
"15507",NA
"15508",52
"15509",52
"15510",20
"15511",20
"15512",62
"15513",37
"15514",34.2499999999531
"15515",34.2499999999531
"15516",35
"15517",35
"15518",52
"15519",52
"15520",37
"15521",37
"15522",52
"15523",52
"15524",15
"15525",78
"15526",52
"15527",72
"15528",39.1166666666666
"15529",39.1166666666666
"15530",8
"15531",8
"15532",38
"15533",38
"15534",78
"15535",78
"15536",28
"15537",28
"15538",19
"15539",51
"15540",39
"15541",39
"15542",36
"15543",36
"15544",36
"15545",37
"15546",70
"15547",70
"15548",8
"15549",26
"15550",26
"15551",45.9999999999961
"15552",45.9999999999961
"15553",45.9999999999961
"15554",51
"15555",51
"15556",57
"15557",57
"15558",38
"15559",78
"15560",35
"15561",35
"15562",40
"15563",40
"15564",69
"15565",69
"15566",28
"15567",28
"15568",28
"15569",78
"15570",78
"15571",63
"15572",63
"15573",63
"15574",39
"15575",39
"15576",78
"15577",28
"15578",28
"15579",40
"15580",76
"15581",76
"15582",34
"15583",34
"15584",34
"15585",78
"15586",45
"15587",37
"15588",26
"15589",17
"15590",52
"15591",52
"15592",41
"15593",79
"15594",79
"15595",76
"15596",39
"15597",39
"15598",40
"15599",69
"15600",69
"15601",37.1748086633937
"15602",38
"15603",38
"15604",26
"15605",26
"15606",26
"15607",81
"15608",81
"15609",34
"15610",12
"15611",70
"15612",70
"15613",40
"15614",NA
"15615",35
"15616",35
"15617",45
"15618",38
"15619",46
"15620",46
"15621",33
"15622",33
"15623",35
"15624",75.9099999999602
"15625",75.9099999999602
"15626",53.5275777839962
"15627",53.5275777839962
"15628",53.5275777839962
"15629",53.5275777839962
"15630",27
"15631",27
"15632",41.5333333333325
"15633",40
"15634",40
"15635",45.8203403587164
"15636",46.9444018222054
"15637",46.9418620480014
"15638",41
"15639",15
"15640",37
"15641",37
"15642",51
"15643",51
"15644",78
"15645",37.7774666666667
"15646",84.6400000000008
"15647",84.6400000000008
"15648",39.8889033777679
"15649",39.8903377279966
"15650",76
"15651",76
"15652",34
"15653",34
"15654",23.3333333333319
"15655",23.3333333333319
"15656",23.3333333333319
"15657",38
"15658",28
"15659",39
"15660",39
"15661",78
"15662",42
"15663",81
"15664",65
"15665",38
"15666",38
"15667",36
"15668",36
"15669",45
"15670",28
"15671",28
"15672",77
"15673",77
"15674",41
"15675",9
"15676",9
"15677",34
"15678",34
"15679",38
"15680",52
"15681",52
"15682",34
"15683",69
"15684",69
"15685",40
"15686",40
"15687",38
"15688",38
"15689",38
"15690",38
"15691",37
"15692",37
"15693",76
"15694",20
"15695",20
"15696",77
"15697",77
"15698",21
"15699",28
"15700",28
"15701",38
"15702",38
"15703",38
"15704",38
"15705",51.1166666666699
"15706",51.1166666666699
"15707",18
"15708",18
"15709",14
"15710",33
"15711",33
"15712",28
"15713",28
"15714",28
"15715",81
"15716",15
"15717",36
"15718",36
"15719",36
"15720",38.0066666666666
"15721",38.0066666666666
"15722",78
"15723",33
"15724",50
"15725",44
"15726",16
"15727",38
"15728",38
"15729",26
"15730",16
"15731",36
"15732",37
"15733",38
"15734",27
"15735",38
"15736",30.8460182352192
"15737",26
"15738",35
"15739",8
"15740",78
"15741",34
"15742",39
"15743",15
"15744",18
"15745",32
"15746",79.364928799999
"15747",28
"15748",9
"15749",48.8121943999824
"15750",33
"15751",37
"15752",34
"15753",80
"15754",26
"15755",34.3053702667029
"15756",32
"15757",81
"15758",34
"15759",71.1553575999965
"15760",85
"15761",16
"15762",34
"15763",76
"15764",78
"15765",39
"15766",26
"15767",33
"15768",32.3364747314287
"15769",41
"15770",43
"15771",16.9992240080085
"15772",31
"15773",27
"15774",38
"15775",34
"15776",NA
"15777",34
"15778",34
"15779",41
"15780",78
"15781",37
"15782",82.1577243556687
"15783",9
"15784",15
"15785",26
"15786",65
"15787",84
"15788",60
"15789",14
"15790",40
"15791",78
"15792",33.5755429354874
"15793",27
"15794",26
"15795",21
"15796",31
"15797",15
"15798",34
"15799",25
"15800",16
"15801",19
"15802",NA
"15803",32
"15804",26
"15805",36
"15806",26
"15807",16
"15808",16
"15809",32
"15810",17
"15811",36
"15812",26
"15813",39
"15814",32
"15815",28
"15816",16
"15817",34
"15818",38
"15819",41
"15820",78
"15821",16
"15822",16
"15823",40
"15824",26
"15825",41
"15826",80
"15827",28
"15828",15
"15829",16
"15830",26
"15831",80
"15832",33
"15833",38
"15834",18
"15835",26
"15836",37
"15837",26
"15838",27
"15839",40.1544408336704
"15840",41
"15841",38.4865480083442
"15842",43
"15843",34
"15844",34
"15845",33
"15846",27
"15847",34
"15848",78
"15849",62
"15850",33.3526489013845
"15851",33.3921078666665
"15852",34
"15853",34
"15854",31.135922933337
"15855",27
"15856",32
"15857",37
"15858",52.3753679999639
"15859",38.2064199411516
"15860",78
"15861",62
"15862",37
"15863",33
"15864",41
"15865",78
"15866",39
"15867",39
"15868",34
"15869",33
"15870",27
"15871",39
"15872",34
"15873",41.8478399999988
"15874",39.7623270666733
"15875",33
"15876",78
"15877",36
"15878",40
"15879",39
"15880",34
"15881",62
"15882",34.3574598397939
"15883",33
"15884",27
"15885",24.611411200003
"15886",27
"15887",17
"15888",75.8323203029131
"15889",26
"15890",68
"15891",34
"15892",55
"15893",78
"15894",81
"15895",80
"15896",29
"15897",33
"15898",14
"15899",82.3241266666634
"15900",31
"15901",26
"15902",15
"15903",15
"15904",28
"15905",18
"15906",26
"15907",85
"15908",15
"15909",32
"15910",90
"15911",33
"15912",31
"15913",9
"15914",15
"15915",16
"15916",32
"15917",29.1104608000014
"15918",16
"15919",57.582459862064
"15920",18
"15921",39
"15922",17
"15923",80
"15924",16
"15925",26
"15926",28
"15927",32
"15928",34.8804121471269
"15929",33
"15930",13.6292014666668
"15931",15
"15932",72
"15933",15
"15934",28
"15935",70
"15936",39
"15937",78
"15938",85
"15939",52
"15940",52
"15941",52
"15942",52
"15943",52
"15944",52
"15945",52
"15946",52
"15947",52
"15948",52
"15949",52
"15950",52
"15951",52
"15952",52
"15953",52
"15954",52
"15955",52
"15956",52
"15957",52
"15958",52
"15959",52
"15960",52
"15961",23
"15962",46
"15963",46
"15964",46
"15965",94
"15966",94
"15967",43
"15968",43
"15969",43
