"","ppfd"
"1688",NA
"1689",NA
"1690",NA
"1691",NA
"1692",NA
"1693",NA
"1694",NA
"1695",NA
"1696",NA
"1697",NA
"1698",NA
"1699",NA
"1700",NA
"1701",NA
"1702",NA
"1703",NA
"1704",NA
"1705",NA
"1706",NA
"1707",NA
"1708",NA
"1709",NA
"1710",NA
"1711",NA
"1712",NA
"1713",NA
"1714",NA
"1715",NA
"1716",NA
"1717",NA
"1718",NA
"1719",NA
"1720",NA
"1721",NA
"1722",NA
"1723",NA
"1724",NA
"1725",NA
"1726",NA
"1727",NA
"1728",NA
"1729",NA
"1730",NA
"1731",NA
"1732",NA
"1733",NA
"1734",NA
"1735",NA
"1736",NA
"1737",NA
"1738",NA
"1739",NA
"1740",NA
"1741",NA
"1742",NA
"1743",NA
"1744",NA
"1745",NA
"1746",NA
"1747",NA
"1748",NA
"1749",NA
"1750",NA
"1751",NA
"1752",NA
"1753",NA
"1754",NA
"1755",NA
"1756",NA
"1757",NA
"1758",NA
"1759",NA
"1760",NA
"1761",NA
"1762",NA
"1763",NA
"1764",NA
"1765",NA
"1766",NA
"1767",NA
"1768",NA
"1769",NA
"1770",NA
"1771",NA
"1772",NA
"1773",NA
"1774",NA
"1775",NA
"1776",NA
"1777",NA
"1778",NA
"1779",NA
"1780",NA
"1781",NA
"1782",NA
"1783",NA
"1784",NA
"1785",NA
"1786",NA
"1787",NA
"1788",NA
"1789",NA
"1790",NA
"1791",NA
"1792",NA
"1793",NA
"1794",NA
"1795",NA
"1796",NA
"1797",NA
"1798",NA
"1799",NA
"1800",NA
"1801",NA
"1802",NA
"1803",NA
"1804",NA
"1805",NA
"1806",NA
"1807",NA
"1808",NA
"1809",NA
"1810",NA
"1811",NA
"1812",NA
"1813",NA
"1814",NA
"1815",NA
"1816",NA
"1817",NA
"1818",NA
"1819",NA
"1820",NA
"1821",NA
"1822",NA
"1823",NA
"1824",NA
"1825",NA
"1826",NA
"1827",NA
"1828",NA
"1829",NA
"1830",NA
"1831",NA
"1832",NA
"1833",NA
"1834",NA
"1835",NA
"1836",NA
"1837",NA
"1838",NA
"1839",NA
"1840",NA
"1841",NA
"1842",NA
"1843",NA
"1844",NA
"1845",NA
"1846",NA
"1847",NA
"1848",NA
"1849",NA
"1850",NA
"1851",NA
"1852",NA
"1853",NA
"1854",NA
"1855",NA
"1856",NA
"1857",NA
"1858",NA
"1859",NA
"1860",NA
"1861",NA
"1862",NA
"1863",NA
"1864",NA
"1865",NA
"1866",NA
"1867",NA
"1868",NA
"1869",NA
"1870",NA
"1871",NA
"1872",NA
"1873",NA
"1874",NA
"1875",NA
"1876",NA
"1877",NA
"1878",NA
"1879",NA
"1880",NA
"1881",NA
"1882",NA
"1883",NA
"1884",NA
"1885",NA
"1886",NA
"1887",NA
"1888",NA
"1889",NA
"1890",NA
"1891",NA
"1892",NA
"1893",NA
"1894",NA
"1895",NA
"1896",NA
"1897",NA
"1898",NA
"1899",NA
"1900",NA
"1901",NA
"1902",NA
"1903",NA
"1904",NA
"1905",NA
"1906",NA
"1907",NA
"1908",NA
"1909",NA
"1910",NA
"1911",NA
"1912",NA
"1913",NA
"1914",NA
"1915",NA
"1916",NA
"1917",NA
"1918",NA
"1919",NA
"1920",NA
"1921",NA
"1922",NA
"1923",NA
"1924",NA
"1925",NA
"1926",NA
"1927",NA
"1928",NA
"1929",NA
"1930",NA
"1931",NA
"1932",NA
"1933",NA
"1934",NA
"1935",NA
"1936",NA
"1937",NA
"1938",NA
"1939",NA
"1940",NA
"1941",NA
"1942",NA
"1943",NA
"1944",NA
"1945",NA
"1946",NA
"1947",NA
"1948",NA
"1949",NA
"1950",NA
"1951",NA
"1952",NA
"1953",NA
"1954",NA
"1955",NA
"1956",NA
"1957",NA
"1958",NA
"1959",NA
"1960",NA
"1961",NA
"1962",NA
"1963",NA
"1964",NA
"1965",NA
"1966",NA
"1967",NA
"1968",NA
"1969",NA
"1970",NA
"1971",NA
"1972",NA
"1973",NA
"1974",NA
"1975",NA
"1976",NA
"1977",NA
"1978",NA
"1979",NA
"1980",NA
"1981",NA
"1982",NA
"1983",NA
"1984",NA
"1985",NA
"1986",NA
"1987",NA
"1988",NA
"1989",NA
"1990",NA
"1991",NA
"1992",NA
"1993",NA
"1994",NA
"1995",NA
"1996",NA
"1997",NA
"1998",NA
"1999",NA
"2000",NA
"2001",NA
"2002",NA
"2003",NA
"2004",NA
"2005",NA
"2006",NA
"2007",NA
"2008",NA
"2009",NA
"2010",NA
"2011",NA
"2012",NA
"2013",NA
"2014",NA
"2015",NA
"2016",NA
"2017",NA
"2018",NA
"2019",NA
"2020",NA
"2021",NA
"2022",NA
"2023",NA
"2024",35.1608484000003
"2025",NA
"2026",34.3800465600003
"2027",33.1697659000003
"2028",36.2881289399997
"2029",35.3910600200005
"2030",33.6736183600001
"2031",35.5222112800002
"2032",NA
"2033",NA
"2034",40.8371653999997
"2035",40.8371653999997
"2036",40.8371653999997
"2037",31.5908892000002
"2038",38.8051577800001
"2039",NA
"2040",NA
"2041",NA
"2042",NA
"2043",34.3031140865291
"2044",35.0878901685762
"2045",36.1564397064321
"2046",31.7560674075853
"2047",NA
"2048",NA
"2049",43.807543848
"2050",37.0214058791999
"2051",36.2059279103048
"2052",39.3033377289609
"2053",44.3611904589357
"2054",44.3611904589357
"2055",NA
"2056",NA
"2057",34.8715633548806
"2058",40.4187146839999
"2059",35.5082327811201
"2060",31.0942280658562
"2061",NA
"2062",NA
"2063",NA
"2064",24.6499730524157
"2065",31.3105436176641
"2066",35.15362059432
"2067",NA
"2068",40.0141027404803
"2069",NA
"2070",27.6800079961612
"2071",35.930863283584
"2072",NA
"2073",34.7405051292158
"2074",33.6635560648493
"2075",40.2900915062388
"2076",NA
"2077",42.5862523880959
"2078",36.6814234694401
"2079",NA
"2080",NA
"2081",NA
"2082",35.3782422446713
"2083",35.85239595328
"2084",32.468572343264
"2085",NA
"2086",40.3331035000001
"2087",NA
"2088",NA
"2089",NA
"2090",NA
"2091",NA
"2092",NA
"2093",NA
"2094",NA
"2095",NA
"2096",NA
"2097",NA
"2098",NA
"2099",NA
"2100",NA
"2101",NA
"2102",NA
"2103",NA
"2104",NA
"2105",NA
"2106",NA
"2107",NA
"2108",NA
"2109",NA
"2110",NA
"2111",NA
"2112",NA
"2113",NA
"2114",NA
"2115",NA
"2116",NA
"2117",NA
"2118",NA
"2119",NA
"2120",NA
"2121",NA
"2122",NA
"2123",NA
"2124",NA
"2125",NA
"2126",NA
"2127",NA
"2128",NA
"2129",NA
"2130",NA
"2131",NA
"2132",NA
"2133",NA
"2134",NA
"2135",NA
"2136",34.9369974999996
"2137",36.5248145
"2138",NA
"2139",NA
"2140",36.9753229999998
"2141",33.9670370000019
"2142",NA
"2143",34.131409999999
"2144",34.986884
"2145",36.7299109999993
"2146",NA
"2147",37.4740265000003
"2148",36.2905629999998
"2149",NA
"2150",32.5977499000003
"2151",NA
"2152",NA
"2153",NA
"2154",NA
"2155",NA
"2156",38.0861829000005
"2157",42.7759762999999
"2158",41.3703092
"2159",30.7604290000005
"2160",30.7604290000005
"2161",30.7604290000005
"2162",30.7604290000005
"2163",NA
"2164",NA
"2165",NA
"2166",NA
"2167",NA
"2168",NA
"2169",42.827114
"2170",42.827114
"2171",42.827114
"2172",42.827114
"2173",35.3697512000011
"2174",NA
"2175",NA
"2176",NA
"2177",NA
"2178",36.0774935
"2179",NA
"2180",35.9657355
"2181",31.1300820999995
"2182",31.1300820999995
"2183",31.1300820999995
"2184",31.1300820999995
"2185",31.1300820999995
"2186",31.1300820999995
"2187",31.1300820999995
"2188",31.1300820999995
"2189",31.1300820999995
"2190",NA
"2191",NA
"2192",NA
"2193",38.8901519999998
"2194",36.0297320000003
"2195",48.3050148601004
"2196",35.369581698304
"2197",41.0894522043518
"2198",42.6956849056
"2199",36.1449642016008
"2200",30.3463384684803
"2201",38.7463928654401
"2202",34.8437391377278
"2203",38.3696878020468
"2204",40.1018458474233
"2205",NA
"2206",31.0172191048951
"2207",34.7307883208963
"2208",37.7414401366396
"2209",NA
"2210",NA
"2211",32.6340325272639
"2212",NA
"2213",35.1910604681605
"2214",35.3620609565131
"2215",32.0214880796978
"2216",NA
"2217",40.3868516814478
"2218",40.3868516814478
"2219",40.3868516814478
"2220",NA
"2221",NA
"2222",NA
"2223",NA
"2224",35.8845173200002
"2225",35.8845173200002
"2226",35.8845173200002
"2227",35.8845173200002
"2228",39.3077858999999
"2229",39.3077858999999
"2230",39.3077858999999
"2231",39.3077858999999
"2232",39.3077858999999
"2233",39.3077858999999
"2234",39.3077858999999
"2235",39.3077858999999
"2236",39.3077858999999
"2237",39.3077858999999
"2238",39.3077858999999
"2239",39.3077858999999
"2240",39.3077858999999
"2241",39.3077858999999
"2242",39.3077858999999
"2243",35.3522233024001
"2244",NA
"2245",NA
"2246",NA
"2247",NA
"2248",NA
"2249",NA
"2250",NA
"2251",42.0913333402405
"2252",46.5215232934123
"2253",NA
"2254",34.7407197839988
"2255",35.6637045294396
"2256",35.1543027199999
"2257",38.6250159172797
"2258",NA
"2259",43.624919274816
"2260",NA
"2261",42.99573817776
"2262",NA
"2263",33.9197067084947
"2264",NA
"2265",48.2172038193653
"2266",NA
"2267",37.5342374002894
"2268",39.5158045087818
"2269",27.1493068595203
"2270",33.9933744423034
"2271",34.8947331200001
"2272",40.5040673999998
"2273",40.5040673999998
"2274",40.5040673999998
"2275",40.5040673999998
"2276",40.5040673999998
"2277",40.5040673999998
"2278",40.5040673999998
"2279",40.5040673999998
"2280",40.5040673999998
"2281",NA
"2282",NA
"2283",NA
"2284",NA
"2285",NA
"2286",NA
"2287",NA
"2288",NA
"2289",NA
"2290",30.9244793399995
"2291",37.3769510599999
"2292",37.0761734600001
"2293",36.9994694600001
"2294",24.35829156
"2295",38.0685576399999
"2296",33.2435081600007
"2297",NA
"2298",NA
"2299",37.7879501999999
"2300",40.3767068
"2301",36.5432339999999
"2302",NA
"2303",NA
"2304",NA
"2305",NA
"2306",NA
"2307",NA
"2308",NA
"2309",NA
"2310",NA
"2311",NA
"2312",37.7762083000001
"2313",NA
"2314",NA
"2315",NA
"2316",36.6916627000001
"2317",33.9502862199989
"2318",NA
"2319",NA
"2320",NA
"2321",NA
"2322",NA
"2323",NA
"2324",NA
"2325",NA
"2326",34.79028342
"2327",NA
"2328",39.4994497169914
"2329",NA
"2330",39.9874945428479
"2331",NA
"2332",NA
"2333",NA
"2334",NA
"2335",NA
"2336",36.1890446501666
"2337",41.2100275913601
"2338",41.0674809490919
"2339",38.425590695131
"2340",NA
"2341",31.8120786601779
"2342",43.6249131617573
"2343",36.1760434753916
"2344",NA
"2345",NA
"2346",NA
"2347",NA
"2348",39.9206766526769
"2349",NA
"2350",NA
"2351",NA
"2352",NA
"2353",NA
"2354",32.5423784146939
"2355",37.0632285583999
"2356",NA
"2357",NA
"2358",NA
"2359",NA
"2360",38.7045103000005
"2361",39.2771274199999
"2362",38.3809884
"2363",42.500514419999
"2364",NA
"2365",NA
"2366",NA
"2367",NA
"2368",36.7853592199999
"2369",34.1778540000002
"2370",32.3056406
"2371",NA
"2372",29.0726632200002
"2373",NA
"2374",NA
"2375",NA
"2376",NA
"2377",NA
"2378",NA
"2379",NA
"2380",NA
"2381",NA
"2382",NA
"2383",NA
"2384",NA
"2385",NA
"2386",NA
"2387",NA
"2388",NA
"2389",NA
"2390",41.8937871400001
"2391",41.8937871400001
"2392",41.8937871400001
"2393",41.8937871400001
"2394",41.8937871400001
"2395",32.3315649200008
"2396",32.6371892200003
"2397",41.7436037000007
"2398",43.5408266999993
"2399",36.7194859200002
"2400",36.24089988
"2401",NA
"2402",NA
"2403",NA
"2404",35.3250286199999
"2405",NA
"2406",NA
"2407",35.1885941
"2408",35.5284084599999
"2409",35.9393255960803
"2410",NA
"2411",48.3946226720058
"2412",36.1386437920007
"2413",36.5807665771525
"2414",NA
"2415",NA
"2416",33.834726098464
"2417",NA
"2418",37.386061094528
"2419",NA
"2420",37.37566541936
"2421",NA
"2422",33.71582410768
"2423",43.052726882
"2424",43.052726882
"2425",43.052726882
"2426",NA
"2427",33.8959717253757
"2428",NA
"2429",NA
"2430",NA
"2431",35.6606534999993
"2432",35.6606534999993
"2433",35.6606534999993
"2434",35.6606534999993
"2435",40.6425312445433
"2436",38.617615616001
"2437",37.1850723096959
"2438",43.4567251024001
"2439",34.88378210352
"2440",30.9368193864959
"2441",NA
"2442",NA
"2443",42.3329113194454
"2444",37.3889969907201
"2445",36.2011391191034
"2446",NA
"2447",34.9511664516485
"2448",NA
"2449",NA
"2450",29.8765609233996
"2451",36.6430324986405
"2452",41.9918459429619
"2453",42.33235573488
"2454",43.5093501262815
"2455",43.6855953000015
"2456",35.0463822999999
"2457",NA
"2458",NA
"2459",NA
"2460",NA
"2461",NA
"2462",NA
"2463",NA
"2464",NA
"2465",NA
"2466",NA
"2467",NA
"2468",36.2621220000001
"2469",35.4185819999996
"2470",35.1062324999999
"2471",NA
"2472",NA
"2473",NA
"2474",NA
"2475",NA
"2476",NA
"2477",NA
"2478",NA
"2479",NA
"2480",NA
"2481",NA
"2482",NA
"2483",NA
"2484",NA
"2485",NA
"2486",NA
"2487",NA
"2488",NA
"2489",NA
"2490",NA
"2491",NA
"2492",NA
"2493",NA
"2494",NA
"2495",NA
"2496",NA
"2497",NA
"2498",NA
"2499",NA
"2500",NA
"2501",NA
"2502",NA
"2503",NA
"2504",NA
"2505",NA
"2506",NA
"2507",NA
"2508",NA
"2509",NA
"2510",NA
"2511",NA
"2512",NA
"2513",NA
"2514",NA
"2515",NA
"2516",NA
"2517",NA
"2518",NA
"2519",NA
"2520",NA
"2521",NA
"2522",42.7950349999996
"2523",NA
"2524",NA
"2525",NA
"2526",NA
"2527",NA
"2528",NA
"2529",NA
"2530",41.1777977999974
"2531",42.9729739999999
"2532",NA
"2533",NA
"2534",NA
"2535",33.6071725000001
"2536",NA
"2537",NA
"2538",32.9704051999999
"2539",36.1498862319999
"2540",36.0726144999998
"2541",40.423195
"2542",NA
"2543",NA
"2544",37.0147544999998
"2545",37.643491
"2546",31.5836964999994
"2547",37.4572815000002
"2548",37.4572815000002
"2549",37.5570766000001
"2550",41.9493944245797
"2551",41.9493944245797
"2552",32.6794314999996
"2553",27.7068822000003
"2554",27.8915498000012
"2555",29.8724730999998
"2556",34.9775832999999
"2557",36.5261813
"2558",46.0227655000001
"2559",42.0156785
"2560",35.6624555000002
"2561",35.6624555000002
"2562",35.6624555000002
"2563",35.6624555000002
"2564",35.6624555000002
"2565",35.6624555000002
"2566",35.6624555000002
"2567",35.6624555000002
"2568",35.6624555000002
"2569",35.6624555000002
"2570",35.6624555000002
"2571",35.6624555000002
"2572",35.6624555000002
"2573",35.6624555000002
"2574",35.6624555000002
"2575",35.6624555000002
"2576",35.6624555000002
"2577",35.6624555000002
"2578",35.6624555000002
"2579",35.6624555000002
"2580",35.6624555000002
"2581",35.6624555000002
"2582",35.6624555000002
"2583",35.6624555000002
"2584",35.6624555000002
"2585",35.6624555000002
"2586",35.6624555000002
"2587",35.6624555000002
"2588",35.6624555000002
"2589",35.6624555000002
"2590",35.6624555000002
"2591",35.6624555000002
"2592",35.6624555000002
"2593",35.6624555000002
"2594",35.6624555000002
"2595",35.6624555000002
"2596",35.6624555000002
"2597",35.6624555000002
"2598",NA
"2599",NA
"2600",NA
"2601",NA
"2602",NA
"2603",NA
"2604",NA
"2605",NA
"2606",NA
"2607",NA
"2608",NA
"2609",NA
"2610",NA
"2611",NA
"2612",NA
"2613",NA
"2614",NA
"2615",NA
"2616",NA
"2617",NA
"2618",NA
"2619",NA
"2620",NA
"2621",NA
"2622",NA
"2623",NA
"2624",NA
"2625",NA
"2626",NA
"2627",NA
"2628",NA
"2629",NA
"2630",NA
"2631",NA
"2632",NA
"2633",45.4181349999999
"2634",NA
"2635",NA
"2636",34.9946377000009
"2637",42.661926699999
"2638",35.2139869999999
"2639",NA
"2640",NA
"2641",34.7878055
"2642",35.8143079999994
"2643",NA
"2644",NA
"2645",NA
"2646",NA
"2647",40.3761135000013
"2648",40.3761135000013
"2649",NA
"2650",NA
"2651",37.092385
"2652",34.9490097
"2653",34.9490097
"2654",34.9490097
"2655",34.9490097
"2656",34.9490097
"2657",36.5817475000004
"2658",36.5817475000004
"2659",38.2342841194115
"2660",38.2404776199997
"2661",38.2404776199997
"2662",38.2404776199997
"2663",38.2404776199997
"2664",38.2404776199997
"2665",38.2404776199997
"2666",38.2404776199997
"2667",38.2404776199997
"2668",38.2404776199997
"2669",38.2404776199997
"2670",38.2404776199997
"2671",38.2404776199997
"2672",38.2404776199997
"2673",38.2404776199997
"2674",38.2404776199997
"2675",38.2404776199997
"2676",38.2404776199997
"2677",38.2404776199997
"2678",38.2404776199997
"2679",38.2404776199997
"2680",38.2404776199997
"2681",38.2404776199997
"2682",38.2404776199997
"2683",38.2404776199997
"2684",46.4834545172151
"2685",40.7686175785536
"2686",48.5817986132599
"2687",42.2828697534598
"2688",NA
"2689",40.7932747945598
"2690",32.3186765198733
"2691",37.53493330848
"2692",NA
"2693",34.7596125253759
"2694",36.2724221694402
"2695",40.9940869600893
"2696",34.49170343584
"2697",35.8966255727201
"2698",33.9689823902407
"2699",29.876879468142
"2700",35.769454322256
"2701",NA
"2702",36.2405080300001
"2703",NA
"2704",NA
"2705",NA
"2706",NA
"2707",NA
"2708",NA
"2709",NA
"2710",NA
"2711",NA
"2712",NA
"2713",NA
"2714",NA
"2715",NA
"2716",NA
"2717",NA
"2718",41.4590042383991
"2719",29.3502818604306
"2720",38.4898279183359
"2721",34.4478063279677
"2722",30.9942360296945
"2723",34.5286573944643
"2724",NA
"2725",43.9993019741921
"2726",29.8768476423396
"2727",36.1335390537599
"2728",36.1583725014399
"2729",32.0466653798405
"2730",41.8211328058065
"2731",35.1743357827513
"2732",36.7039861365443
"2733",34.6139060465282
"2734",39.3398358302716
"2735",35.7960378938234
"2736",35.9169869158092
"2737",NA
"2738",NA
"2739",NA
"2740",NA
"2741",NA
"2742",NA
"2743",NA
"2744",NA
"2745",NA
"2746",NA
"2747",NA
"2748",NA
"2749",NA
"2750",NA
"2751",NA
"2752",42.0641339400002
"2753",36.6020444800002
"2754",38.7301068600001
"2755",37.4995588000001
"2756",33.9509597599998
"2757",35.9699249800004
"2758",38.9369659199998
"2759",36.0440051999998
"2760",37.4183055999998
"2761",37.4183055999998
"2762",37.4183055999998
"2763",37.4183055999998
"2764",37.4183055999998
"2765",37.4183055999998
"2766",37.4183055999998
"2767",37.4183055999998
"2768",37.4183055999998
"2769",41.6238812000001
"2770",38.7488721944001
"2771",NA
"2772",NA
"2773",NA
"2774",NA
"2775",NA
"2776",31.7771677200002
"2777",36.6169103000004
"2778",NA
"2779",NA
"2780",NA
"2781",NA
"2782",NA
"2783",NA
"2784",NA
"2785",35.9108306
"2786",32.0045145000002
"2787",NA
"2788",NA
"2789",NA
"2790",NA
"2791",NA
"2792",42.0220110000001
"2793",42.0220110000001
"2794",42.0220110000001
"2795",42.0220110000001
"2796",42.0220110000001
"2797",42.0220110000001
"2798",42.0220110000001
"2799",42.0220110000001
"2800",42.0220110000001
"2801",42.0220110000001
"2802",42.0220110000001
"2803",42.0220110000001
"2804",NA
"2805",NA
"2806",39.5971334888
"2807",37.1092316599998
"2808",38.3395322000005
"2809",36.89589764
"2810",NA
"2811",NA
"2812",35.3338639905604
"2813",NA
"2814",40.0297800609985
"2815",NA
"2816",35.8382454590086
"2817",NA
"2818",NA
"2819",46.3831465776096
"2820",35.2308040974076
"2821",36.5752658090886
"2822",35.2803485851524
"2823",NA
"2824",NA
"2825",36.5659329962249
"2826",NA
"2827",NA
"2828",NA
"2829",36.8313821115572
"2830",NA
"2831",NA
"2832",30.4549656182063
"2833",30.4549656182063
"2834",30.4549656182063
"2835",30.4549656182063
"2836",30.4549656182063
"2837",30.4549656182063
"2838",30.4549656182063
"2839",30.4549656182063
"2840",30.4549656182063
"2841",30.4549656182063
"2842",30.4549656182063
"2843",30.4549656182063
"2844",30.4549656182063
"2845",30.4549656182063
"2846",30.4549656182063
"2847",30.4549656182063
"2848",30.4549656182063
"2849",30.4549656182063
"2850",30.4549656182063
"2851",30.4549656182063
"2852",30.4549656182063
"2853",30.4549656182063
"2854",30.4549656182063
"2855",30.4549656182063
"2856",38.5446294769
"2857",38.5446294769
"2858",38.5446294769
"2859",NA
"2860",32.4384781958082
"2861",NA
"2862",NA
"2863",NA
"2864",NA
"2865",NA
"2866",42.2360192399996
"2867",37.8185457800004
"2868",36.7549700199999
"2869",34.6819872999997
"2870",38.96421216
"2871",36.1128042000002
"2872",36.7485732600007
"2873",36.07010258
"2874",NA
"2875",NA
"2876",NA
"2877",NA
"2878",NA
"2879",NA
"2880",43.7330596399995
"2881",43.7330596399995
"2882",43.7330596399995
"2883",39.1571019800011
"2884",NA
"2885",NA
"2886",NA
"2887",NA
"2888",36.3998199599996
"2889",36.3998199599996
"2890",36.3998199599996
"2891",36.3998199599996
"2892",36.3998199599996
"2893",36.3998199599996
"2894",36.3998199599996
"2895",36.3998199599996
"2896",NA
"2897",44.1255515600001
"2898",44.1255515600001
"2899",34.8208897650513
"2900",34.8208897650513
"2901",36.9001416108478
"2902",34.9134487556488
"2903",NA
"2904",33.1046006181763
"2905",32.6398583804794
"2906",37.1443209084804
"2907",30.0304805547186
"2908",NA
"2909",NA
"2910",36.53332443208
"2911",38.5456392567053
"2912",30.5446148338482
"2913",33.6059626956793
"2914",35.1719278589594
"2915",37.36683732752
"2916",NA
"2917",36.0664729527036
"2918",NA
"2919",42.9484885871988
"2920",36.03009648
"2921",36.03009648
"2922",36.03009648
"2923",36.03009648
"2924",36.03009648
"2925",35.6140417168003
"2926",44.7028634000007
"2927",NA
"2928",NA
"2929",NA
"2930",NA
"2931",NA
"2932",NA
"2933",NA
"2934",34.2604537359999
"2935",35.446342562624
"2936",35.0804021957122
"2937",31.611848018562
"2938",37.913937178784
"2939",34.3868673408
"2940",41.130236188992
"2941",NA
"2942",NA
"2943",NA
"2944",NA
"2945",NA
"2946",NA
"2947",NA
"2948",NA
"2949",33.3736397077773
"2950",38.4067657583992
"2951",NA
"2952",NA
"2953",NA
"2954",47.1656019205862
"2955",37.8607564283039
"2956",39.2940873954736
"2957",37.2457314382402
"2958",NA
"2959",36.849699742336
"2960",27.4865789796797
"2961",33.0302247651843
"2962",NA
"2963",NA
"2964",NA
"2965",NA
"2966",NA
"2967",36.6564625
"2968",NA
"2969",40.1294505720005
"2970",40.1294505720005
"2971",39.3787575
"2972",39.3787575
"2973",39.3787575
"2974",39.3787575
"2975",39.3787575
"2976",39.3787575
"2977",NA
"2978",38.4846279449282
"2979",NA
"2980",NA
"2981",NA
"2982",39.9296770663648
"2983",NA
"2984",NA
"2985",41.1150714604484
"2986",NA
"2987",44.8656859999998
"2988",44.8656859999998
"2989",44.8656859999998
"2990",44.8656859999998
"2991",44.8656859999998
"2992",44.8656859999998
"2993",44.8656859999998
"2994",44.8656859999998
"2995",44.8656859999998
"2996",44.8656859999998
"2997",44.8656859999998
"2998",44.8656859999998
"2999",44.8656859999998
"3000",44.8656859999998
"3001",44.8656859999998
"3002",44.8656859999998
"3003",44.8656859999998
"3004",44.8656859999998
"3005",44.8656859999998
"3006",44.8656859999998
"3007",44.8656859999998
"3008",44.8656859999998
"3009",44.8656859999998
