"","tc"
"15304",15.9252724096434
"15305",NA
"15306",NA
"15307",NA
"15308",NA
"15309",NA
"15310",18.19168711588
"15311",13.3823018974805
"15312",20.9757723419735
"15313",20.9757723419735
"15314",20.9757723419735
"15315",NA
"15316",NA
"15317",NA
"15318",13.7863407099236
"15319",14.2223760731958
"15320",NA
"15321",15.1873825515607
"15322",18.8441973209445
"15323",12.3204223266059
"15324",12.3204223266059
"15325",12.3204223266059
"15326",12.3204223266059
"15327",12.3204223266059
"15328",12.3204223266059
"15329",12.3204223266059
"15330",12.3204223266059
"15331",10.5148338646075
"15332",10.5148338646075
"15333",10.5148338646075
"15334",10.5148338646075
"15335",10.5148338646075
"15336",10.5148338646075
"15337",NA
"15338",19.341600697113
"15339",19.341600697113
"15340",19.341600697113
"15341",14.9530951187457
"15342",14.9530951187457
"15343",14.9530951187457
"15344",11.6132552271122
"15345",14.6009387655192
"15346",NA
"15347",15.6351626755711
"15348",16.9841080055321
"15349",14.7335799244363
"15350",15.2525453666771
"15351",14.8305529386203
"15352",15.6136515541759
"15353",18.5845724145355
"15354",16.9043141197081
"15355",15.7286937782428
"15356",15.6208464603275
"15357",15.1206887648718
"15358",15.5830979373294
"15359",16.5518638043773
"15360",16.2706963460266
"15361",15.3985765609763
"15362",15.1857480758447
"15363",16.0718498090406
"15364",16.2125267595993
"15365",15.5885583128876
"15366",16.0168757640455
"15367",14.6760302793962
"15368",14.1340958557079
"15369",16.7158146458062
"15370",14.2641907489618
"15371",14.72876095321
"15372",16.0306722204877
"15373",NA
"15374",14.0397838205607
"15375",15.9051748164498
"15376",14.0716675622479
"15377",17.2435198659546
"15378",16.4279790019449
"15379",15.9670628958733
"15380",17.1237395115201
"15381",16.4331850332752
"15382",17.0710145416671
"15383",16.0667664680168
"15384",15.8752087219528
"15385",15.8021702970669
"15386",16.1824215481877
"15387",16.749381382996
"15388",15.0202442570195
"15389",17.2030736219516
"15390",16.6340017912137
"15391",12.4707212836464
"15392",15.4617147081606
"15393",15.2482140079686
"15394",17.6433843614132
"15395",15.5883728281635
"15396",16.2368501350589
"15397",15.8603873094447
"15398",17.6183808814402
"15399",17.7991001912145
"15400",16.7390520857778
"15401",14.7489844490274
"15402",17.2095362016216
"15403",14.2222771016791
"15404",17.0235339118644
"15405",13.0780176734625
"15406",25.4572570564992
"15407",25.4572570564992
"15408",NA
"15409",NA
"15410",NA
"15411",21.819927865021
"15412",21.819927865021
"15413",21.819927865021
"15414",10.1962017436162
"15415",10.1962017436162
"15416",10.1962017436162
"15417",14.6980096083399
"15418",14.6980096083399
"15419",14.6980096083399
"15420",NA
"15421",NA
"15422",NA
"15423",20.5883773044556
"15424",20.5883773044556
"15425",20.4089697160784
"15426",12.2751627436483
"15427",18.2020161972726
"15428",18.2020161972726
"15429",18.2020161972726
"15430",14.0990025444371
"15431",NA
"15432",9.34373424530162
"15433",9.34373424530162
"15434",9.34373424530162
"15435",21.6143608130448
"15436",21.6143608130448
"15437",21.6143608130448
"15438",25.295963354368
"15439",12.5689383491319
"15440",19.5271746425757
"15441",19.5271746425757
"15442",19.6692697421876
"15443",19.6692697421876
"15444",NA
"15445",15.2044955841991
"15446",20.4702244668192
"15447",20.4702244668192
"15448",18.3626181630275
"15449",20.6685233338894
"15450",20.6685233338894
"15451",18.5329419419959
"15452",17.7108430447915
"15453",20.4474516987232
"15454",15.1506529763427
"15455",12.6964452859138
"15456",11.8882257543264
"15457",17.2247812939136
"15458",20.1890533371969
"15459",20.556905775161
"15460",14.5901106297802
"15461",19.80072095843
"15462",11.2478090550687
"15463",15.848497585857
"15464",15.7052333874714
"15465",15.7052333874714
"15466",16.6775037331486
"15467",16.6775037331486
"15468",19.7894363147143
"15469",19.7894363147143
"15470",15.2631716760558
"15471",15.2631716760558
"15472",15.2631716760558
"15473",18.763697266741
"15474",18.763697266741
"15475",18.763697266741
"15476",16.5567560828429
"15477",16.5567560828429
"15478",16.5567560828429
"15479",16.5567560828429
"15480",16.5567560828429
"15481",16.5567560828429
"15482",10.1577752235186
"15483",15.2505193227857
"15484",15.2505193227857
"15485",17.3498830440322
"15486",15.216372725268
"15487",15.216372725268
"15488",14.5336847836075
"15489",14.5336847836075
"15490",14.8250780964156
"15491",14.8250780964156
"15492",16.6676908655613
"15493",16.6676908655613
"15494",15.0439239296663
"15495",15.342851819334
"15496",15.342851819334
"15497",16.7137817058303
"15498",16.7137817058303
"15499",17.2049071526888
"15500",17.2049071526888
"15501",20.0874306989886
"15502",20.0874306989886
"15503",20.0874306989886
"15504",14.3982585070178
"15505",13.3742918548621
"15506",13.3742918548621
"15507",11.3207807463645
"15508",16.4384291694222
"15509",16.4384291700188
"15510",16.681389449089
"15511",16.681389449089
"15512",13.2128959925661
"15513",16.1498189673957
"15514",15.9976454396885
"15515",15.9976454396885
"15516",13.9450849454102
"15517",13.9450849454102
"15518",16.4449384699754
"15519",16.4449384699754
"15520",19.8387728958575
"15521",19.8387728958575
"15522",16.8400341190765
"15523",16.8400341190765
"15524",NA
"15525",13.218674837519
"15526",17.6917677064276
"15527",14.8558056359554
"15528",NA
"15529",NA
"15530",16.5518014072138
"15531",16.5518014072138
"15532",14.6843385751961
"15533",14.6843385751961
"15534",15.8055697238464
"15535",15.8055697238464
"15536",15.3036266595026
"15537",15.3036266595026
"15538",16.0196994658701
"15539",16.5157527795674
"15540",NA
"15541",NA
"15542",16.0526035607922
"15543",16.0526035607922
"15544",16.0526035607922
"15545",16.1805844413744
"15546",9.73011781740083
"15547",9.73011781740083
"15548",16.5581513555699
"15549",15.8576357674385
"15550",15.8576357674385
"15551",18.1784539445312
"15552",18.1784539445312
"15553",18.1784539445312
"15554",16.3912215539079
"15555",16.3912215539079
"15556",16.4947621672275
"15557",16.4947621672275
"15558",17.2799550864157
"15559",15.4223502166247
"15560",16.1796152606586
"15561",16.1796152606586
"15562",16.3125554844353
"15563",16.3125554844353
"15564",13.8126831463522
"15565",13.8126831463522
"15566",16.7844014705424
"15567",16.7844014705424
"15568",16.7844014705424
"15569",17.6095638114156
"15570",17.6095638114156
"15571",NA
"15572",NA
"15573",NA
"15574",NA
"15575",NA
"15576",13.0941257907362
"15577",16.5470378334491
"15578",16.5470378334491
"15579",17.0953722826793
"15580",16.2243772899179
"15581",16.2243772899179
"15582",14.8850244715001
"15583",13.2695233416654
"15584",13.2695233416654
"15585",10.288835022115
"15586",16.7452873019331
"15587",14.3124484029539
"15588",15.1452776892005
"15589",16.4999059777027
"15590",16.4585002240653
"15591",16.4585002240653
"15592",16.2562509789005
"15593",16.4392756912147
"15594",16.4392756912147
"15595",16.8258783737145
"15596",NA
"15597",NA
"15598",18.0986499173766
"15599",14.257216931783
"15600",14.257216931783
"15601",14.2175836989493
"15602",14.2610980468734
"15603",14.2610980468734
"15604",14.982625093791
"15605",14.982625093791
"15606",14.982625093791
"15607",15.1446575188258
"15608",15.1446575188258
"15609",14.9701730094484
"15610",21.0913455502355
"15611",14.4846032677348
"15612",14.4846032677348
"15613",17.0953722808203
"15614",15.5204583847724
"15615",19.6877368089414
"15616",19.6877368089414
"15617",16.7452872845218
"15618",13.0316305201282
"15619",25.0256690366771
"15620",25.0256690366771
"15621",16.1194507661717
"15622",16.1194507661717
"15623",17.4227054310486
"15624",15.8594012117328
"15625",15.8594012117328
"15626",16.3854717683166
"15627",16.3854717683166
"15628",16.3854717683166
"15629",16.3854717683166
"15630",16.7360466466773
"15631",16.7360466466773
"15632",NA
"15633",17.0118606689897
"15634",17.0118606689897
"15635",17.1245139340891
"15636",16.9158597554976
"15637",16.9158597608924
"15638",17.8750849478928
"15639",13.180462536444
"15640",20.34306240427
"15641",20.34306240427
"15642",17.4392168394753
"15643",17.4392168394753
"15644",12.6384347296998
"15645",16.6487291956563
"15646",17.2845188617691
"15647",17.2845188617691
"15648",18.0365134623596
"15649",18.0365134660898
"15650",16.2282672028421
"15651",16.2282672028421
"15652",13.3904033284346
"15653",13.3904033284346
"15654",20.564438473917
"15655",20.564438473917
"15656",20.564438473917
"15657",14.0271357390619
"15658",16.5445678493055
"15659",14.6488585297237
"15660",14.6488585297237
"15661",18.2221128702899
"15662",15.6349773311639
"15663",16.1844345361919
"15664",12.4710084483972
"15665",15.2393992651658
"15666",15.2393992651658
"15667",19.972650031709
"15668",19.972650031709
"15669",17.3395629207937
"15670",14.8788166237988
"15671",14.8788166237988
"15672",16.2851576648339
"15673",16.2851576648339
"15674",16.6511458557554
"15675",22.158983745765
"15676",22.158983745765
"15677",13.3079971381245
"15678",13.3079971381245
"15679",14.2384109689209
"15680",16.4624572245758
"15681",16.4624572245758
"15682",14.4513839320237
"15683",15.7868601021053
"15684",15.7868601021053
"15685",16.1340770071567
"15686",16.1340770071567
"15687",15.9873310625832
"15688",15.9873310625832
"15689",17.3953201122023
"15690",17.3953201118769
"15691",19.3607537078531
"15692",19.3607537078531
"15693",15.0231185515225
"15694",17.6367501783001
"15695",17.6367501783001
"15696",14.8070604621906
"15697",14.8070604621906
"15698",15.5242405307683
"15699",14.813064974229
"15700",14.813064974229
"15701",17.7218122419162
"15702",17.7218122419162
"15703",17.7218122419162
"15704",17.7218122419162
"15705",15.1591720675225
"15706",15.1591720675225
"15707",15.8454897941165
"15708",15.8454897941165
"15709",14.5368603886614
"15710",18.4289374330189
"15711",18.4289374330189
"15712",15.30607401536
"15713",16.5307896603998
"15714",16.5307896603998
"15715",16.4916299816364
"15716",NA
"15717",16.9127602079936
"15718",16.9127602079936
"15719",16.9127602079936
"15720",NA
"15721",NA
"15722",15.8777686857022
"15723",11.6909721257564
"15724",12.6794605832522
"15725",NA
"15726",NA
"15727",15.5366525323622
"15728",15.5366525323622
"15729",14.3864611339411
"15730",16.4099294789273
"15731",12.4605981287255
"15732",13.5141385565694
"15733",12.3425211832979
"15734",16.853208766913
"15735",13.0316305201282
"15736",14.4677159202174
"15737",16.4001983665375
"15738",15.0500813674084
"15739",16.5581513555699
"15740",15.8777686857022
"15741",14.1344590687645
"15742",13.8447689693188
"15743",13.0591913810432
"15744",15.5995115871957
"15745",15.4431650557756
"15746",14.8192114936194
"15747",15.1301933161549
"15748",6.21894514090635
"15749",10.9479053189511
"15750",13.3318635245849
"15751",16.5321651329369
"15752",13.5703295395174
"15753",16.3773203600028
"15754",12.1691554466037
"15755",18.4612231793418
"15756",18.1519732109369
"15757",16.5194160260667
"15758",15.3349973376774
"15759",14.980548129232
"15760",13.2032263531824
"15761",12.1543576857051
"15762",7.49529842164383
"15763",15.358302815093
"15764",14.8791664878713
"15765",16.6599751525932
"15766",19.2425840260159
"15767",16.4259443344644
"15768",16.6369494839846
"15769",19.2210724411441
"15770",15.8641709984783
"15771",18.2846090519099
"15772",19.0109123379701
"15773",19.352802186279
"15774",14.2384109689209
"15775",14.4513839320237
"15776",13.2899619813645
"15777",15.2264261370522
"15778",16.1272549395262
"15779",17.254969120015
"15780",15.1971605303534
"15781",18.5093722772407
"15782",14.7281793923684
"15783",10.1411684269611
"15784",14.2626049732065
"15785",16.8781795678768
"15786",13.6789145394713
"15787",11.3904966313717
"15788",14.5506145751031
"15789",16.3571157468376
"15790",15.8286550755926
"15791",10.3095598025358
"15792",19.9849777339621
"15793",14.6083167962019
"15794",17.0431179929192
"15795",19.6127254332809
"15796",17.5335258721198
"15797",NA
"15798",7.78984392383695
"15799",17.7217202978185
"15800",19.4872801075188
"15801",20.0399741536308
"15802",17.1500255062686
"15803",17.5266001260919
"15804",14.6858413373212
"15805",12.222770385668
"15806",17.1978672319746
"15807",12.3880212374932
"15808",17.7219260544831
"15809",16.4127530253971
"15810",15.3909753048997
"15811",7.98519174447857
"15812",17.7782500533205
"15813",15.2660977501553
"15814",14.6274800663405
"15815",19.2211637352829
"15816",14.3862561432855
"15817",17.1454316618896
"15818",17.4147139548291
"15819",15.5910567668419
"15820",18.3823339663683
"15821",14.4556284633251
"15822",17.3306191069034
"15823",14.3254399647349
"15824",15.016640511665
"15825",16.6159400952818
"15826",NA
"15827",17.1053372608658
"15828",NA
"15829",14.8737261598311
"15830",17.5043088708994
"15831",15.3624175752037
"15832",15.6954008072692
"15833",17.3498830440322
"15834",16.5699911887277
"15835",18.2867837260441
"15836",16.1805844413744
"15837",14.113642571987
"15838",18.9184600379686
"15839",16.4139698233313
"15840",17.0482280839221
"15841",14.0717751026203
"15842",17.0906720828398
"15843",18.2832467516364
"15844",15.0183963467815
"15845",17.2285658312607
"15846",17.0634338716854
"15847",16.7224650585682
"15848",15.5590389560471
"15849",17.7375553314697
"15850",17.1825761113223
"15851",15.2961565941101
"15852",16.5148091021165
"15853",16.4458222926569
"15854",16.3057894507192
"15855",16.8087731424607
"15856",15.6182904303157
"15857",17.3698699296496
"15858",16.4715856701437
"15859",13.8625610813059
"15860",16.8993686577919
"15861",17.4723057194312
"15862",15.6005537244504
"15863",15.6657747025615
"15864",16.9891076136903
"15865",15.0428599939733
"15866",14.3766967847461
"15867",16.0484278561223
"15868",16.650998823638
"15869",17.5302538983332
"15870",14.7744608805547
"15871",16.4968060188334
"15872",17.0330248841168
"15873",17.4086155279389
"15874",16.5022762860546
"15875",16.7696689259625
"15876",16.60345368496
"15877",16.6709620335607
"15878",18.7238336896937
"15879",16.9434760419795
"15880",17.5944365182216
"15881",16.7282254231617
"15882",15.9180019250472
"15883",15.5871563269615
"15884",15.7297258106721
"15885",18.3078994014
"15886",16.6385028179271
"15887",17.5815858958718
"15888",17.5649662633723
"15889",17.9949502855304
"15890",16.2685809121408
"15891",15.2171232452723
"15892",15.9068031563834
"15893",13.1221081670063
"15894",16.3054901231603
"15895",13.774005032824
"15896",9.66696506123306
"15897",15.0768551395371
"15898",16.3745961276462
"15899",17.5810355181964
"15900",14.856042090778
"15901",17.9695323390291
"15902",17.3043152971163
"15903",11.3159328164859
"15904",14.1978351323461
"15905",14.5172119676688
"15906",18.102202193439
"15907",14.9007017942628
"15908",13.709540177867
"15909",14.7637600013561
"15910",11.4705926881286
"15911",17.0666680029813
"15912",16.3957435173151
"15913",18.586210497286
"15914",11.0648553001601
"15915",17.8544755403808
"15916",17.4343298083657
"15917",17.7531818085504
"15918",19.5116552863798
"15919",13.3353709045609
"15920",17.9897016709851
"15921",14.2202632231439
"15922",NA
"15923",17.952326321635
"15924",15.2398635723689
"15925",17.0648203381184
"15926",13.8158939051701
"15927",14.6086991793293
"15928",15.1572625644112
"15929",8.96991819177725
"15930",17.8559104997852
"15931",12.6793942210786
"15932",17.6328285815637
"15933",5.3812049338767
"15934",19.5206246009735
"15935",15.2889159528491
"15936",14.3271118058606
"15937",15.4483617007059
"15938",15.3456090469067
"15939",16.4688645512317
"15940",16.4688645512317
"15941",16.4688645512317
"15942",16.4688645512317
"15943",16.4688645512317
"15944",16.4688645512317
"15945",16.4688645512317
"15946",16.4688645512317
"15947",16.4688645512317
"15948",16.4688645512317
"15949",16.4688645512317
"15950",16.4688645506656
"15951",16.4688645506656
"15952",16.4688645506656
"15953",16.4688645506656
"15954",16.4688645511802
"15955",16.4688645511802
"15956",16.4688645511802
"15957",16.4688645511802
"15958",16.4688645511802
"15959",16.4688645511802
"15960",16.4688645511802
"15961",NA
"15962",NA
"15963",NA
"15964",NA
"15965",NA
"15966",NA
"15967",NA
"15968",NA
"15969",NA
"15970",18.5802586848438
"15971",18.5802586848438
"15972",18.5802586848438
"15973",17.5690378296089
"15974",17.5690378296089
"15975",NA
"15976",NA
"15977",NA
"15978",NA
"15979",27.1442625446685
"15980",20.7627869311417
"15981",19.7586644680525
"15982",NA
"15983",NA
"15984",NA
"15985",NA
"15986",NA
"15987",NA
"15988",NA
"15989",NA
"15990",NA
"15991",NA
"15992",NA
"15993",NA
"15994",NA
"15995",NA
"15996",NA
"15997",NA
"15998",NA
"15999",NA
"16000",NA
"16001",NA
"16002",NA
"16003",NA
"16004",NA
"16005",NA
"16006",NA
"16007",NA
"16008",NA
"16009",NA
"16010",NA
"16011",NA
"16012",NA
"16013",NA
"16014",NA
"16015",NA
"16016",NA
"16017",NA
"16018",NA
"16019",NA
"16020",NA
"16021",NA
"16022",NA
"16023",NA
"16024",NA
"16025",NA
"16026",NA
"16027",NA
"16028",NA
"16029",NA
"16030",NA
"16031",NA
"16032",NA
"16033",NA
"16034",NA
"16035",NA
"16036",NA
"16037",NA
"16038",NA
"16039",NA
"16040",NA
"16041",NA
"16042",NA
"16043",NA
"16044",NA
"16045",NA
"16046",NA
"16047",NA
"16048",NA
"16049",NA
"16050",NA
"16051",NA
"16052",NA
"16053",NA
"16054",NA
"16055",NA
"16056",NA
"16057",12.693576799916
"16058",12.693576799916
"16059",15.2138259237797
"16060",14.8010240122062
"16061",15.4915786729347
"16062",15.3728588755397
"16063",14.1552270406715
"16064",NA
"16065",NA
"16066",14.9740831389149
"16067",14.9740831389149
"16068",16.9746875586346
"16069",12.6127385628748
"16070",12.6127385628748
"16071",17.9483262012002
"16072",17.9483262012002
"16073",7.29818474589139
"16074",7.29818474589139
"16075",14.062720497097
"16076",14.062720497097
"16077",14.062720497097
"16078",14.4312705983814
"16079",14.4312705983814
"16080",15.1605471737576
"16081",15.1605471737576
"16082",14.7262013907224
"16083",6.19042739925214
"16084",6.35109845858528
"16085",6.35109845858528
"16086",6.35109845858528
"16087",6.35109845858528
"16088",6.35109845858528
"16089",6.35109845858528
"16090",18.8605163272566
"16091",18.8605163272566
"16092",13.6878024993807
"16093",13.6878024993807
"16094",17.0581054349822
"16095",6.84925575114524
"16096",6.84925575114524
"16097",20.1123807930036
"16098",20.1123807930036
"16099",14.7540720422751
"16100",30.6333271426401
"16101",5.80942053744505
"16102",19.4422868715852
"16103",19.4422868715852
"16104",13.3932295467848
"16105",13.3932295467848
"16106",8.44039535568477
"16107",8.44039535568477
"16108",8.44039535568477
"16109",8.44039535568477
"16110",8.44039538810612
"16111",8.44039538810612
"16112",8.44039538810612
"16113",8.44039538810612
"16114",12.5096251890739
"16115",14.4405721204857
"16116",12.7365160867172
"16117",12.7365160867172
"16118",14.5247035911116
"16119",14.5286154209737
"16120",14.5286154209737
"16121",13.8448313388054
"16122",13.8448313388054
"16123",14.1549770646381
"16124",14.1549770646381
"16125",15.9580783072137
"16126",16.9483491694622
"16127",15.4489972042931
"16128",14.8032049144723
"16129",14.5453776338376
"16130",14.5453776338376
"16131",12.9278428022481
"16132",12.9278428022481
"16133",12.9278428022481
"16134",16.8833451466764
"16135",16.8833451466764
"16136",11.6073133375855
"16137",14.4388462400846
"16138",14.4388462400846
"16139",12.8335642866416
"16140",15.4003315267684
"16141",15.4003315267684
"16142",14.1550393155557
"16143",14.1550393155557
"16144",12.1013143295802
"16145",12.122708562606
"16146",11.7561996631489
"16147",11.7561996631489
"16148",14.5433895696726
"16149",14.5433895696726
"16150",16.9017142676232
"16151",16.9017142676232
"16152",16.9017142676232
"16153",16.7638380864294
"16154",15.3895371734392
"16155",15.3895371734392
"16156",14.7235389760168
"16157",14.2809559965342
"16158",14.2809559965342
"16159",16.1377234189365
"16160",16.1377234189365
"16161",16.0220594167688
"16162",16.0220594167688
"16163",16.9520463714675
"16164",14.7224967529495
"16165",14.7224967529495
"16166",14.7224967526134
"16167",14.7224967526134
"16168",18.0830286017899
"16169",18.0830286017899
"16170",9.97879667306886
"16171",16.7318066271243
"16172",14.467548079024
"16173",13.0098263803961
"16174",5.7306736295383
"16175",9.59156030414794
"16176",9.59156030414794
"16177",9.59156030414794
"16178",14.1868683036717
"16179",14.7857517499461
"16180",14.8031747040607
"16181",14.8031747040607
"16182",16.3259534759673
"16183",6.48662145345429
"16184",6.48662145345429
"16185",6.48662145345429
"16186",6.48662145345429
"16187",10.5183923559049
"16188",10.5183923559049
"16189",14.7237833984672
"16190",14.7237833984672
"16191",7.09528807373985
"16192",7.09528807373985
"16193",7.09528807373985
"16194",7.09528807373985
"16195",7.36598039797997
"16196",7.36598039797997
"16197",15.4915786729347
"16198",6.97646393077777
"16199",6.97646393077777
"16200",6.97646393077777
"16201",6.97646393077777
"16202",6.97646393077777
"16203",6.97646393077777
"16204",6.97646393077777
"16205",6.97646393077777
"16206",6.97646393077777
"16207",6.97646393077777
"16208",6.97646393077777
"16209",6.97646393077777
"16210",6.97646389189301
"16211",6.97646389189301
"16212",6.97646389189301
"16213",6.97646389189301
"16214",6.97646389189301
"16215",6.97646389189301
"16216",6.97646389189301
"16217",NA
"16218",NA
"16219",11.7234813988443
"16220",15.7960645419947
"16221",11.9867972507077
"16222",11.3110172881949
"16223",11.3110172881949
"16224",11.3110172881949
"16225",11.5891831454377
"16226",11.5891831454377
"16227",NA
"16228",11.4151196146767
"16229",11.4151196146767
"16230",9.95710583870068
"16231",9.95710583870068
"16232",10.6129367225031
"16233",10.6129367225031
"16234",NA
"16235",11.5792880151767
"16236",11.5792880151767
"16237",12.2217196067026
"16238",12.2217196067026
"16239",11.400133585368
"16240",11.400133585368
"16241",11.7383757242861
"16242",16.4505290955883
"16243",14.3935469660558
"16244",15.500852037808
"16245",11.3489019010316
"16246",16.4347484487222
"16247",16.4518945077281
"16248",9.75931136470897
"16249",13.7360632157104
"16250",15.2398789216216
"16251",10.9746347979735
"16252",9.30125058154963
"16253",16.4492741809065
"16254",15.1658597551065
"16255",9.08274967688317
"16256",15.0777255999779
"16257",11.7636778996594
"16258",13.1601002265001
"16259",9.71843538925541
"16260",11.5010039080391
"16261",13.9118054347702
"16262",11.1340029399906
"16263",8.19115363439009
"16264",NA
"16265",NA
"16266",12.4826272392192
"16267",10.1540770992314
"16268",9.61598792970407
"16269",11.2949795360766
"16270",9.77348228422511
"16271",10.7391904963403
"16272",11.462579811439
"16273",11.1270066242189
"16274",10.0126123762227
"16275",11.3927760437384
"16276",12.7228433759885
"16277",8.22205107665022
"16278",11.4101372687235
"16279",11.3599706817461
"16280",9.91090152635945
"16281",12.6188700141346
"16282",11.2985494508192
"16283",12.0028157579278
"16284",10.8003437438196
"16285",11.3722456073339
"16286",10.0048759553214
"16287",8.23963216577788
"16288",10.8778385832608
"16289",10.8719762631552
"16290",10.9903106102605
"16291",11.0841111624785
"16292",12.6850652057832
"16293",10.4628010892911
"16294",10.1456799229605
"16295",11.3381925162479
"16296",10.3341642360052
"16297",10.1012447114457
"16298",11.6820350001079
"16299",9.34197863373874
"16300",8.19866489125691
"16301",NA
"16302",11.4813072416709
"16303",10.8995871954321
"16304",10.7938079206835
"16305",11.73385666722
"16306",9.82805914171147
"16307",10.4040863128614
"16308",10.6920054238169
"16309",11.5901942404168
"16310",10.9828771699854
"16311",10.1307124633157
"16312",10.1101361664291
"16313",11.1758859224109
"16314",11.0080786869845
"16315",8.32040841621262
"16316",10.590889253573
"16317",10.9602674149387
"16318",10.9114638969941
"16319",9.23989182200099
"16320",9.89736012891669
"16321",12.4407661999366
"16322",10.9953205059733
"16323",10.1527542352178
"16324",10.0031183609477
"16325",12.1349911078644
"16326",11.213071675349
"16327",11.4092669667458
"16328",11.549050892149
"16329",14.6487453885045
"16330",11.2530511363404
"16331",10.2939473428534
"16332",11.1805256382319
"16333",10.7263803075142
"16334",10.5385002576687
"16335",10.3041805525551
"16336",9.7385526039575
"16337",10.9083898422749
"16338",10.6788150442055
"16339",13.8580527950917
"16340",10.6858489505765
"16341",9.71199337576659
"16342",11.549299511009
"16343",10.7917326619928
"16344",14.0215550977975
"16345",11.430764807154
"16346",12.2295594072924
"16347",8.26909636604748
"16348",11.3468452860752
"16349",13.1328035150666
"16350",11.3265851433519
"16351",9.82090313982064
"16352",12.3141880273468
"16353",9.24568037708998
"16354",10.8316237794411
"16355",10.2140823677071
"16356",10.5269906299239
"16357",10.3071645835416
"16358",NA
"16359",9.82469762501849
"16360",10.3004867373669
"16361",8.4945188889692
"16362",10.628277986953
"16363",14.4141536554225
"16364",NA
"16365",14.8668252099861
"16366",11.0481250510058
"16367",11.5186688772643
"16368",11.70019248157
"16369",11.3295383608098
"16370",11.1593299469342
"16371",11.0090396721934
"16372",11.4327462732944
"16373",11.8665729775842
"16374",11.9124732680941
"16375",11.3642146257319
"16376",11.3940960855001
"16377",11.5812196832447
"16378",12.023981770363
"16379",14.1147093687453
"16380",25.3580197998879
"16381",25.3580197998879
"16382",25.3580197998879
"16383",14.5289327242314
"16384",14.5289327240908
"16385",5.73437564736537
"16386",28.3231390117445
"16387",28.3231390117445
"16388",28.3231390117445
"16389",28.3231390117445
"16390",NA
"16391",NA
"16392",NA
"16393",20.6058762895089
"16394",20.6058762895089
"16395",5.9666488844425
"16396",5.9666488844425
"16397",5.9666488844425
"16398",5.9666488844425
"16399",16.673743080372
"16400",16.673743080372
"16401",16.673743080372
"16402",16.673743080372
"16403",6.82530471686357
"16404",6.6944892896621
"16405",10.606131837995
"16406",10.606131837995
"16407",10.606131837995
"16408",10.606131837995
"16409",13.7404262196013
"16410",13.7404262196013
"16411",18.9106365007178
"16412",18.9106365007178
"16413",18.9106365007178
"16414",18.9106365007178
"16415",5.79040044423954
"16416",5.79040044423954
"16417",5.79040044423954
"16418",5.79040044423954
"16419",7.68474295679354
"16420",7.68474295679354
"16421",7.68474295679354
"16422",7.68474295679354
"16423",7.95262840426819
"16424",7.95262840426819
"16425",7.95262840426819
"16426",7.95262840426819
"16427",7.46480643894751
"16428",6.70268942650828
"16429",6.70268942650828
"16430",6.70268942650828
"16431",6.70268942650828
"16432",5.75987008747617
"16433",5.75987008747617
"16434",5.75987008747617
"16435",5.75987008747617
"16436",7.46481854989062
"16437",7.46481854989062
"16438",7.46481854989062
"16439",7.46481854989062
"16440",5.91776019112339
"16441",7.40705250047378
"16442",7.14330748070046
"16443",7.14330748070046
"16444",7.14330748070046
"16445",7.14330748070046
"16446",12.0355187792224
"16447",12.0355187792224
"16448",5.60899590969476
"16449",5.60899590969476
"16450",5.60899590969476
"16451",5.60899590969476
"16452",5.93825604522064
"16453",10.7847176719495
"16454",10.7847176719495
"16455",10.7847176719495
"16456",10.7847176719495
"16457",24.3682323605034
"16458",18.8444565896865
"16459",18.8444565896865
"16460",4.5376900820047
"16461",4.5376900820047
"16462",4.5376900820047
"16463",4.5376900820047
"16464",6.30178130664693
"16465",6.30178130664693
"16466",6.30178130664693
"16467",6.30178130664693
"16468",7.64389482112815
"16469",7.64389482112815
"16470",7.64389482112815
"16471",7.64389482112815
"16472",14.7062068816855
"16473",14.7062068816855
"16474",6.7602345128169
"16475",6.7602345128169
"16476",6.7602345128169
"16477",6.7602345128169
"16478",20.6938567764267
"16479",20.6191706943426
"16480",20.6191706943426
"16481",7.56240042790934
"16482",7.56240042790934
"16483",7.56240042790934
"16484",7.56240042790934
"16485",NA
"16486",NA
"16487",NA
"16488",NA
"16489",NA
"16490",NA
"16491",11.765901604149
"16492",11.765901604149
"16493",19.3286061090171
"16494",5.3630404877559
"16495",5.3630404877559
"16496",5.3630404877559
"16497",5.3630404877559
"16498",5.91301601405404
"16499",11.6958235575648
"16500",11.6958235575648
"16501",7.97564049364816
"16502",7.97564049364816
"16503",7.97564049364816
"16504",7.97564049364816
"16505",NA
"16506",NA
"16507",NA
"16508",11.8747288594207
"16509",11.8747288594207
"16510",11.8747288594207
"16511",11.8747288594207
"16512",10.2498098525922
"16513",10.2498098525922
"16514",7.78598402325687
"16515",17.5407768522891
"16516",17.5407768522891
"16517",17.5407768522891
"16518",17.5407768522891
"16519",15.2612849657909
"16520",15.2612849657909
"16521",20.7081092919488
"16522",8.15935355616842
"16523",8.15935355616842
"16524",20.8405621829215
"16525",20.8405621829215
"16526",6.73721795111689
"16527",6.73721795111689
"16528",6.73721795111689
"16529",6.73721795111689
"16530",12.784523713856
"16531",7.09027936671663
"16532",7.09027936671663
"16533",7.09027936671663
"16534",7.09027936671663
"16535",6.97530175699022
"16536",6.97530175699022
"16537",6.97530175699022
"16538",6.97530175699022
"16539",6.56356528121523
"16540",8.70428344828708
