"","BDsite"
"1848",NA
"1849",NA
"1850",NA
"1851",NA
"1852",NA
"1853",NA
"1854",NA
"1855",NA
"1856",NA
"1857",NA
"1858",NA
"1859",NA
"1860",NA
"1861",NA
"1862",NA
"1863",NA
"1864",NA
"1865",NA
"1866",NA
"1867",NA
"1868",NA
"1869",NA
"1870",NA
"1871",NA
"1872",NA
"1873",NA
"1874",NA
"1875",NA
"1876",NA
"1877",NA
"1878",NA
"1879",NA
"1880",NA
"1881",NA
"1882",NA
"1883",NA
"1884",NA
"1885",NA
"1886",NA
"1887",NA
"1888",NA
"1889",NA
"1890",NA
"1891",NA
"1892",NA
"1893",NA
"1894",NA
"1895",NA
"1896",NA
"1897",NA
"1898",NA
"1899",NA
"1900",NA
"1901",NA
"1902",NA
"1903",NA
"1904",NA
"1905",NA
"1906",NA
"1907",NA
"1908",NA
"1909",NA
"1910",NA
"1911",NA
"1912",NA
"1913",NA
"1914",NA
"1915",NA
"1916",NA
"1917",NA
"1918",NA
"1919",NA
"1920",NA
"1921",NA
"1922",NA
"1923",NA
"1924",NA
"1925",NA
"1926",NA
"1927",NA
"1928",NA
"1929",NA
"1930",NA
"1931",NA
"1932",NA
"1933",NA
"1934",NA
"1935",NA
"1936",NA
"1937",NA
"1938",NA
"1939",NA
"1940",NA
"1941",NA
"1942",NA
"1943",NA
"1944",NA
"1945",NA
"1946",NA
"1947",NA
"1948",NA
"1949",NA
"1950",NA
"1951",NA
"1952",NA
"1953",NA
"1954",NA
"1955",NA
"1956",NA
"1957",NA
"1958",NA
"1959",NA
"1960",NA
"1961",NA
"1962",NA
"1963",NA
"1964",NA
"1965",NA
"1966",NA
"1967",NA
"1968",NA
"1969",NA
"1970",NA
"1971",NA
"1972",NA
"1973",NA
"1974",NA
"1975",NA
"1976",NA
"1977",NA
"1978",NA
"1979",NA
"1980",NA
"1981",NA
"1982",NA
"1983",NA
"1984",NA
"1985",NA
"1986",NA
"1987",NA
"1988",NA
"1989",NA
"1990",NA
"1991",NA
"1992",NA
"1993",NA
"1994",NA
"1995",NA
"1996",NA
"1997",NA
"1998",NA
"1999",NA
"2000",NA
"2001",NA
"2002",NA
"2003",NA
"2004",NA
"2005",NA
"2006",NA
"2007",NA
"2008",NA
"2009",NA
"2010",NA
"2011",NA
"2012",NA
"2013",NA
"2014",NA
"2015",NA
"2016",NA
"2017",NA
"2018",NA
"2019",NA
"2020",NA
"2021",NA
"2022",1.321
"2023",1.321
"2024",1.31033333333334
"2025",NA
"2026",1.28
"2027",1.33183333333334
"2028",1.20500000000026
"2029",1.19
"2030",1.19
"2031",1.3
"2032",1.33
"2033",1.33
"2034",1.19
"2035",1.19
"2036",1.19
"2037",1.36
"2038",1.1
"2039",1.36
"2040",1.36
"2041",1.36
"2042",1.36
"2043",1.31
"2044",1.19718666666667
"2045",1.19
"2046",1.26607999999966
"2047",1.29589333333333
"2048",1.33
"2049",1.14
"2050",1.19481600000003
"2051",1.3
"2052",1.19
"2053",1.22303280853335
"2054",1.22303280853335
"2055",1.39
"2056",NA
"2057",1.3
"2058",1.1
"2059",1.3363048
"2060",1.3
"2061",1.31
"2062",1.36
"2063",1.36
"2064",1.13591999999997
"2065",1.21141333333339
"2066",1.19
"2067",1.31
"2068",1.1
"2069",1.21664106666674
"2070",1.34
"2071",1.3
"2072",1.26
"2073",1.19092000000001
"2074",1.17
"2075",1.33
"2076",1.34
"2077",1.19
"2078",1.30337333333334
"2079",1.31
"2080",1.31
"2081",1.31
"2082",1.21103247999994
"2083",1.33299200000006
"2084",1.2
"2085",1.32384
"2086",1.22
"2087",1.33
"2088",1.4
"2089",1.4
"2090",1.30449999999999
"2091",1.33
"2092",1.26
"2093",1.32
"2094",1.34999999999993
"2095",1.34999999999993
"2096",1.34999999999993
"2097",1.34999999999993
"2098",1.34999999999993
"2099",1.34999999999993
"2100",1.34999999999993
"2101",1.34999999999993
"2102",1.34999999999993
"2103",1.34999999999993
"2104",1.34999999999993
"2105",1.34999999999993
"2106",1.34999999999993
"2107",1.34999999999993
"2108",1.34999999999993
"2109",1.34999999999993
"2110",1.34999999999993
"2111",1.34999999999993
"2112",1.34999999999993
"2113",1.34999999999993
"2114",1.34999999999993
"2115",1.34999999999993
"2116",1.34999999999993
"2117",1.34999999999993
"2118",1.34999999999993
"2119",1.34999999999993
"2120",1.34999999999993
"2121",1.34999999999993
"2122",1.34999999999993
"2123",1.34999999999993
"2124",1.34999999999993
"2125",1.34999999999993
"2126",1.34999999999993
"2127",1.34999999999993
"2128",1.34999999999993
"2129",1.34999999999993
"2130",1.34999999999993
"2131",1.34999999999993
"2132",1.34999999999993
"2133",1.33
"2134",1.3
"2135",1.32166666666666
"2136",1.19
"2137",1.30750000000002
"2138",1.26833333333331
"2139",1.37
"2140",1.20249999999979
"2141",1.19
"2142",1.34666666666668
"2143",1.19
"2144",1.33
"2145",1.19
"2146",1.32
"2147",1.26499999999949
"2148",1.3
"2149",1.29
"2150",1.3
"2151",1.38300000000003
"2152",1.38300000000003
"2153",1.38300000000003
"2154",1.38300000000003
"2155",1.38300000000003
"2156",1.14499999999986
"2157",1.19
"2158",1.19
"2159",NA
"2160",NA
"2161",NA
"2162",NA
"2163",1.27
"2164",1.32
"2165",1.31
"2166",1.31
"2167",1.31
"2168",1.31
"2169",1.22
"2170",1.22
"2171",1.22
"2172",1.22
"2173",1.18
"2174",1.40583333333333
"2175",1.40583333333333
"2176",1.40583333333333
"2177",1.41
"2178",1.3
"2179",1.365
"2180",1.19
"2181",1.3
"2182",1.3
"2183",1.3
"2184",1.3
"2185",1.3
"2186",1.3
"2187",1.3
"2188",1.3
"2189",1.3
"2190",1.26
"2191",1.16999999999995
"2192",1.22999999999987
"2193",1.33
"2194",1.34
"2195",1.23
"2196",1.19
"2197",1.22
"2198",1.22
"2199",1.19
"2200",1.19
"2201",1.28100533333333
"2202",1.32872992000001
"2203",1.1
"2204",1.34
"2205",1.51
"2206",1.34847391999999
"2207",1.3
"2208",1.33397333333329
"2209",1.32
"2210",1.31273599999996
"2211",1.3
"2212",1.28127999999996
"2213",1.31
"2214",1.27
"2215",1.35
"2216",1.26
"2217",1.41
"2218",1.41
"2219",1.41
"2220",1.32
"2221",1.32
"2222",1.32
"2223",1.32
"2224",1.31139999999999
"2225",1.31139999999999
"2226",1.31139999999999
"2227",1.31139999999999
"2228",1.34
"2229",1.34
"2230",1.34
"2231",1.34
"2232",1.34
"2233",1.34
"2234",1.34
"2235",1.34
"2236",1.34
"2237",1.34
"2238",1.34
"2239",1.34
"2240",1.34
"2241",1.34
"2242",1.34
"2243",1.22
"2244",1.4005
"2245",1.4005
"2246",1.4005
"2247",1.4005
"2248",1.4005
"2249",1.4005
"2250",1.17
"2251",1.19
"2252",1.26
"2253",1.32125706666666
"2254",1.19
"2255",1.42
"2256",1.22
"2257",1.26420000000005
"2258",1.34
"2259",1.27620191999998
"2260",1.41
"2261",1.22
"2262",1.51
"2263",1.3
"2264",1.25
"2265",1.23
"2266",1.23
"2267",1.19
"2268",1.31
"2269",1.26
"2270",1.19870976000001
"2271",1.34
"2272",1.3
"2273",1.3
"2274",1.3
"2275",1.3
"2276",1.3
"2277",1.3
"2278",1.3
"2279",1.3
"2280",1.3
"2281",1.34
"2282",1.34
"2283",1.34
"2284",1.34
"2285",1.34
"2286",1.31
"2287",1.31
"2288",1.31
"2289",1.31
"2290",1.28960000000023
"2291",1.226
"2292",1.22
"2293",1.28
"2294",1.12
"2295",1.33033333333334
"2296",1.33
"2297",1.29
"2298",1.31
"2299",1.3
"2300",1.1
"2301",1.19
"2302",1.14900000000032
"2303",1.34
"2304",1.34
"2305",1.34
"2306",1.34
"2307",1.34
"2308",1.34
"2309",1.34
"2310",1.34
"2311",1.34
"2312",1.2946
"2313",1.36
"2314",1.36
"2315",1.33
"2316",1.19
"2317",1.2
"2318",1.26929999999973
"2319",1.26929999999973
"2320",1.26929999999973
"2321",1.26929999999973
"2322",1.26929999999973
"2323",1.26929999999973
"2324",1.26929999999973
"2325",1.26929999999973
"2326",1.3
"2327",1.3
"2328",1.25
"2329",1.34
"2330",1.22
"2331",1.31
"2332",1.51
"2333",1.32
"2334",1.1
"2335",1.1
"2336",1.19
"2337",1.19
"2338",1.25
"2339",1.31
"2340",1.37
"2341",1.23
"2342",1.22
"2343",1.3
"2344",1.34
"2345",1.34
"2346",1.34
"2347",1.34
"2348",1.25000002799976
"2349",1.17
"2350",1.17
"2351",1.17
"2352",1.17
"2353",1.17
"2354",1.3
"2355",1.29432
"2356",1.34
"2357",1.34
"2358",1.34
"2359",1.31
"2360",1.28916666666664
"2361",1.31
"2362",1.31166666666666
"2363",1.22
"2364",1.39
"2365",1.39
"2366",1.39
"2367",1.39
"2368",1.19
"2369",1.19
"2370",1.19
"2371",1.3
"2372",1.28100000000005
"2373",1.31
"2374",1.31
"2375",1.31
"2376",1.31
"2377",1.36
"2378",1.36
"2379",1.36
"2380",1.36
"2381",1.36
"2382",1.36
"2383",1.36
"2384",1.36
"2385",1.36
"2386",1.36
"2387",1.36
"2388",1.36
"2389",1.36
"2390",1.24
"2391",1.24
"2392",1.24
"2393",1.24
"2394",1.24
"2395",1.19
"2396",1.19
"2397",1.22
"2398",1.22
"2399",1.22
"2400",1.201
"2401",1.29
"2402",1.29
"2403",1.29
"2404",1.22
"2405",1.33266666666666
"2406",1.33266666666666
"2407",1.19
"2408",1.19
"2409",1.22675584000011
"2410",1.35
"2411",1.23
"2412",1.33
"2413",1.19
"2414",1.18
"2415",NA
"2416",1.26960000000005
"2417",NA
"2418",1.30601258666668
"2419",1.32559999999999
"2420",1.3
"2421",1.33
"2422",1.3
"2423",1.22
"2424",1.22
"2425",1.22
"2426",1.19108810666602
"2427",1.19
"2428",1.1
"2429",1.29
"2430",1.32
"2431",1.19
"2432",1.19
"2433",1.19
"2434",1.19
"2435",1.22
"2436",1.1
"2437",1.3
"2438",1.22
"2439",1.29063999999999
"2440",1.28216704000007
"2441",1.28
"2442",1.28
"2443",1.22
"2444",1.3
"2445",1.29969551999999
"2446",1.13
"2447",1.34
"2448",1.33509333333334
"2449",1.51
"2450",1.3
"2451",1.3
"2452",1.22
"2453",1.36
"2454",1.22
"2455",1.22
"2456",1.19
"2457",1.34
"2458",1.34
"2459",1.34
"2460",1.34
"2461",1.34
"2462",1.34
"2463",1.34
"2464",1.34
"2465",1.34
"2466",1.34
"2467",1.34
"2468",1.19
"2469",1.19
"2470",1.19
"2471",NA
"2472",NA
"2473",NA
"2474",NA
"2475",NA
"2476",NA
"2477",NA
"2478",NA
"2479",NA
"2480",NA
"2481",NA
"2482",NA
"2483",NA
"2484",NA
"2485",NA
"2486",NA
"2487",NA
"2488",NA
"2489",NA
"2490",NA
"2491",NA
"2492",NA
"2493",NA
"2494",NA
"2495",NA
"2496",NA
"2497",NA
"2498",NA
"2499",NA
"2500",NA
"2501",NA
"2502",NA
"2503",NA
"2504",NA
"2505",NA
"2506",NA
"2507",NA
"2508",NA
"2509",NA
"2510",NA
"2511",NA
"2512",NA
"2513",NA
"2514",NA
"2515",NA
"2516",NA
"2517",NA
"2518",NA
"2519",NA
"2520",NA
"2521",NA
"2522",1.10499999999949
"2523",1.3
"2524",1.28
"2525",1.32
"2526",1.32
"2527",1.32
"2528",1.32
"2529",1.32
"2530",1.31
"2531",1.33
"2532",1.29
"2533",1.29
"2534",1.29
"2535",1.3
"2536",1.25
"2537",1.25
"2538",1.3
"2539",1.28333333333333
"2540",1.28033333333333
"2541",1.29999999999998
"2542",1.30999999999997
"2543",1.31250000000011
"2544",1.19
"2545",1.19
"2546",1.19
"2547",1.22
"2548",1.22
"2549",1.33699999999998
"2550",1.22
"2551",1.22
"2552",1.26
"2553",1.26800000000014
"2554",1.34
"2555",1.32666666666662
"2556",1.19
"2557",1.1955
"2558",1.33
"2559",NA
"2560",NA
"2561",NA
"2562",NA
"2563",NA
"2564",NA
"2565",NA
"2566",NA
"2567",NA
"2568",NA
"2569",NA
"2570",NA
"2571",NA
"2572",NA
"2573",NA
"2574",NA
"2575",NA
"2576",NA
"2577",NA
"2578",NA
"2579",NA
"2580",NA
"2581",NA
"2582",NA
"2583",NA
"2584",NA
"2585",NA
"2586",NA
"2587",NA
"2588",NA
"2589",NA
"2590",NA
"2591",NA
"2592",NA
"2593",NA
"2594",NA
"2595",NA
"2596",NA
"2597",NA
"2598",1.51
"2599",1.31
"2600",1.31
"2601",1.31
"2602",1.31
"2603",1.31
"2604",1.31
"2605",1.31
"2606",1.31
"2607",1.31
"2608",1.31
"2609",1.31
"2610",1.31
"2611",1.31
"2612",1.31
"2613",1.31
"2614",1.31
"2615",1.31
"2616",1.31
"2617",1.31
"2618",1.31
"2619",1.31
"2620",1.31
"2621",1.31
"2622",1.31
"2623",1.31
"2624",1.31
"2625",1.31
"2626",1.31
"2627",1.31
"2628",1.31
"2629",1.10799999999973
"2630",1.10799999999973
"2631",1.10799999999973
"2632",1.10799999999973
"2633",1.33916666666667
"2634",1.33
"2635",1.33
"2636",1.31
"2637",1.22
"2638",1.27250000000001
"2639",1.28
"2640",1.36
"2641",1.25749999999999
"2642",1.3
"2643",1.35666666666668
"2644",1.32
"2645",1.32
"2646",1.26
"2647",1.10333333333333
"2648",1.10333333333333
"2649",1.29500000000012
"2650",1.40849999999998
"2651",1.30083333333333
"2652",1.19
"2653",1.19
"2654",1.19
"2655",1.19
"2656",1.19
"2657",NA
"2658",NA
"2659",NA
"2660",NA
"2661",NA
"2662",NA
"2663",NA
"2664",NA
"2665",NA
"2666",NA
"2667",NA
"2668",NA
"2669",NA
"2670",NA
"2671",NA
"2672",NA
"2673",NA
"2674",NA
"2675",NA
"2676",NA
"2677",NA
"2678",NA
"2679",NA
"2680",NA
"2681",NA
"2682",NA
"2683",NA
"2684",1.23
"2685",1.22
"2686",1.23
"2687",1.22
"2688",1.30912000000017
"2689",1.22
"2690",1.42
"2691",1.19
"2692",1.40206186666667
"2693",1.33158768000003
"2694",1.3
"2695",1.30256159999993
"2696",1.19
"2697",1.29826272000002
"2698",1.23176000000003
"2699",1.3
"2700",1.34
"2701",1.34
"2702",1.3
"2703",1.37
"2704",1.37
"2705",1.37
"2706",1.37
"2707",1.37
"2708",1.37
"2709",1.37
"2710",1.37
"2711",1.37
"2712",1.37
"2713",1.37
"2714",1.37
"2715",1.37
"2716",1.37
"2717",1.37
"2718",1.22
"2719",1.22
"2720",1.33
"2721",1.19
"2722",1.3
"2723",1.29
"2724",1.33
"2725",1.14
"2726",1.3
"2727",1.31765333333334
"2728",1.19924000000001
"2729",1.28699999999999
"2730",1.36
"2731",1.29856000000001
"2732",1.23035072000015
"2733",1.3
"2734",1.22476928000009
"2735",1.36
"2736",1.31353749333339
"2737",1.29559999999994
"2738",1.29559999999994
"2739",1.29559999999994
"2740",1.33629999999999
"2741",1.33629999999999
"2742",1.33629999999999
"2743",1.33629999999999
"2744",1.33629999999999
"2745",1.33629999999999
"2746",1.33629999999999
"2747",1.33629999999999
"2748",1.33629999999999
"2749",1.33629999999999
"2750",1.33629999999999
"2751",1.20129999999985
"2752",1.22
"2753",1.199
"2754",1.19
"2755",1.19516666666667
"2756",1.19
"2757",1.36
"2758",1.19
"2759",1.32266666666667
"2760",1.34
"2761",1.34
"2762",1.34
"2763",1.34
"2764",1.34
"2765",1.34
"2766",1.34
"2767",1.34
"2768",1.34
"2769",1.34
"2770",1.33
"2771",1.29
"2772",1.29
"2773",1.29
"2774",1.29
"2775",1.29
"2776",1.28
"2777",1.19
"2778",1.32150000000001
"2779",1.32150000000001
"2780",1.32150000000001
"2781",1.32150000000001
"2782",1.32150000000001
"2783",1.32150000000001
"2784",1.32150000000001
"2785",1.3
"2786",1.19
"2787",1.51
"2788",1.51
"2789",1.51
"2790",1.51
"2791",1.22689999999989
"2792",1.22
"2793",1.22
"2794",1.22
"2795",1.22
"2796",1.22
"2797",1.22
"2798",1.22
"2799",1.22
"2800",1.22
"2801",1.22
"2802",1.22
"2803",1.22
"2804",1.34
"2805",1.2885
"2806",1.22
"2807",1.2
"2808",1.1
"2809",1.19240000000004
"2810",1.51
"2811",1.41
"2812",1.26
"2813",1.27
"2814",1.12
"2815",1.32482149333333
"2816",1.19
"2817",1.34
"2818",1.29
"2819",1.23
"2820",1.19
"2821",1.19
"2822",1.22
"2823",1.31435999999988
"2824",NA
"2825",1.19
"2826",1.33
"2827",1.22
"2828",1.33
"2829",NA
"2830",1.33
"2831",1.23
"2832",NA
"2833",NA
"2834",NA
"2835",NA
"2836",NA
"2837",NA
"2838",NA
"2839",NA
"2840",NA
"2841",NA
"2842",NA
"2843",NA
"2844",NA
"2845",NA
"2846",NA
"2847",NA
"2848",NA
"2849",NA
"2850",NA
"2851",NA
"2852",NA
"2853",NA
"2854",NA
"2855",NA
"2856",NA
"2857",NA
"2858",NA
"2859",1.32107295999979
"2860",1.18
"2861",NA
"2862",1.31400000000027
"2863",1.31400000000027
"2864",1.31400000000027
"2865",1.33
"2866",1.26700000000001
"2867",1.33
"2868",1.31
"2869",1.19500000000002
"2870",1.19
"2871",1.29250000000018
"2872",1.3
"2873",1.3
"2874",1.19
"2875",1.19
"2876",1.19
"2877",1.19
"2878",1.19
"2879",1.19
"2880",1.25
"2881",1.25
"2882",1.25
"2883",1.25
"2884",1.33
"2885",1.33
"2886",1.33
"2887",1.33
"2888",1.3
"2889",1.3
"2890",1.3
"2891",1.3
"2892",1.3
"2893",1.3
"2894",1.3
"2895",1.3
"2896",1.22
"2897",1.22403333333334
"2898",1.22403333333334
"2899",1.31
"2900",1.31
"2901",1.19
"2902",1.2482399999998
"2903",1.33
"2904",1.19
"2905",1.19
"2906",1.28202666666668
"2907",1.42
"2908",1.12
"2909",1.3
"2910",1.18
"2911",1.22
"2912",1.3
"2913",1.19
"2914",1.19
"2915",1.3
"2916",1.29167808000006
"2917",1.19
"2918",1.31
"2919",1.22
"2920",1.19
"2921",1.19
"2922",1.19
"2923",1.19
"2924",1.19
"2925",1.3
"2926",1.14
"2927",1.36
"2928",1.36
"2929",1.36
"2930",1.36
"2931",1.36
"2932",1.36
"2933",1.36
"2934",1.29
"2935",1.26730666666667
"2936",1.12
"2937",1.19
"2938",1.31
"2939",1.3
"2940",1.22
"2941",1.22
"2942",1.51
"2943",1.32
"2944",1.48
"2945",1.48
"2946",1.48
"2947",1.48
"2948",1.51
"2949",1.19
"2950",1.19
"2951",1.34
"2952",1.23
"2953",1.41
"2954",1.54
"2955",1.34
"2956",1.2
"2957",1.1984
"2958",1.32
"2959",1.3
"2960",1.36
"2961",1.19
"2962",1.25004
"2963",1.31
"2964",1.31
"2965",1.23
"2966",1.18
"2967",1.31416666666667
"2968",NA
"2969",1.05751399999993
"2970",1.05751399999993
"2971",1.10499999999991
"2972",1.10499999999991
"2973",1.10499999999991
"2974",1.10499999999991
"2975",1.10499999999991
"2976",1.10499999999991
"2977",1.5
"2978",1.25
"2979",1.51
"2980",1.51
"2981",1.51
"2982",1.22
"2983",1.23
"2984",1.28558240000008
"2985",1.10708372224017
"2986",1.17
"2987",1.12
"2988",1.12
"2989",1.12
"2990",1.12
"2991",1.12
"2992",1.12
"2993",1.12
"2994",1.12
"2995",1.12
"2996",1.12
"2997",1.12
"2998",1.12
"2999",1.12
"3000",1.12
"3001",1.12
"3002",1.12
"3003",1.12
"3004",1.12
"3005",1.12
"3006",1.12
"3007",1.12
"3008",1.12
"3009",1.12
"3010",1.12
"3011",1.12
"3012",1.12
"3013",1.12
"3014",1.12
"3015",1.12
"3016",1.12
"3017",1.12
"3018",1.12
"3019",1.12
"3020",1.12
"3021",1.12
"3022",1.12
"3023",1.12
"3024",1.12
"3025",1.12
"3026",1.12
"3027",1.12
"3028",1.12
"3029",1.12
"3030",1.12
"3031",1.12
"3032",1.12
"3033",1.12
"3034",1.12
"3035",1.12
"3036",1.12
"3037",1.12
"3038",1.12
"3039",1.12
"3040",1.12
"3041",1.12
"3042",1.12
"3043",1.12
"3044",1.12
"3045",1.12
"3046",1.12
"3047",1.12
"3048",1.12
"3049",1.12
"3050",1.12
"3051",1.12
"3052",1.12
"3053",1.12
"3054",1.12
"3055",1.12
"3056",1.12
"3057",1.12
"3058",1.12
"3059",1.12
"3060",1.12
"3061",1.12
"3062",1.12
"3063",1.12
"3064",1.12
"3065",1.12
"3066",1.12
"3067",1.12
"3068",1.12
"3069",1.12
"3070",1.12
"3071",1.12
"3072",1.12
"3073",1.12
"3074",1.12
"3075",1.12
"3076",1.12
"3077",1.12
"3078",1.12
"3079",1.12
"3080",1.12
"3081",1.12
"3082",1.12
"3083",1.12
"3084",1.12
"3085",1.12
"3086",1.12
"3087",1.12
"3088",1.12
"3089",1.12
"3090",1.12
"3091",1.12
"3092",1.12
"3093",1.12
"3094",1.12
"3095",1.12
"3096",1.12
"3097",1.12
"3098",1.12
"3099",1.12
"3100",1.12
"3101",1.12
"3102",1.12
"3103",1.12
"3104",1.12
"3105",1.12
"3106",1.12
"3107",1.12
"3108",1.12
"3109",1.12
"3110",1.12
"3111",1.12
"3112",1.12
"3113",1.12
"3114",1.12
"3115",1.12
"3116",1.12
"3117",1.12
"3118",1.12
"3119",1.12
"3120",1.12
"3121",1.12
"3122",1.12
"3123",1.12
"3124",1.12
"3125",1.12
"3126",1.12
"3127",1.42
"3128",1.22
"3129",1.22
"3130",1.23
"3131",NA
"3132",1.30333333333332
"3133",1.30333333333332
"3134",1.30333333333332
"3135",1.30333333333332
"3136",1.30333333333332
"3137",1.30333333333332
"3138",1.30333333333332
"3139",1.30333333333332
"3140",1.30333333333332
"3141",1.30333333333332
"3142",1.30333333333332
"3143",1.30333333333332
"3144",1.38
"3145",1.38
"3146",1.38
"3147",1.4
"3148",1.4
"3149",NA
"3150",NA
"3151",1.23
"3152",1.23
"3153",1.23
"3154",1.23
"3155",1.23
"3156",1.23
"3157",1.39
"3158",1.39
"3159",1.39
"3160",1.39
"3161",1.39
"3162",1.39
"3163",1.39
"3164",1.39
"3165",1.39
"3166",1.39
"3167",1.39
"3168",1.39
"3169",1.39
"3170",1.39
"3171",1.39
"3172",1.39
"3173",1.39
"3174",1.39
"3175",1.39
"3176",1.39
"3177",1.39
"3178",1.39
"3179",1.39
"3180",1.39
"3181",1.39
"3182",1.39
"3183",1.39
"3184",1.39
"3185",1.39
"3186",1.39
"3187",1.39
"3188",1.39
"3189",1.39
"3190",1.39
"3191",NA
"3192",NA
"3193",NA
"3194",NA
"3195",NA
"3196",NA
"3197",NA
"3198",NA
"3199",NA
"3200",NA
"3201",NA
"3202",NA
"3203",NA
"3204",NA
"3205",NA
"3206",NA
"3207",NA
"3208",NA
"3209",NA
"3210",NA
"3211",NA
"3212",NA
"3213",NA
"3214",NA
"3215",NA
"3216",NA
"3217",NA
"3218",NA
"3219",NA
"3220",NA
"3221",NA
"3222",1.49
"3223",1.43
"3224",1.51
"3225",1.49
"3226",1.5
"3227",1.45
"3228",1.45
"3229",1.45
"3230",1.45
"3231",1.45
"3232",1.45
"3233",1.45
"3234",1.45
"3235",1.45
"3236",1.45
"3237",1.45
"3238",1.45
"3239",1.45
"3240",1.45
"3241",1.45
"3242",1.45
"3243",1.45
"3244",1.45
"3245",1.45
"3246",1.45
"3247",1.41
"3248",1.27
"3249",1.27
"3250",1.33
"3251",NA
"3252",NA
"3253",NA
"3254",NA
"3255",1.5
"3256",1.49
"3257",1.49
"3258",1.49
"3259",1.49
"3260",1.49
"3261",1.49
"3262",1.49
"3263",1.49
"3264",1.49
"3265",1.49
"3266",1.49
"3267",1.49
"3268",1.49
"3269",1.49
"3270",1.49
"3271",1.49
"3272",1.49
"3273",1.49
"3274",1.49
"3275",1.49
"3276",1.49
"3277",1.49
"3278",NA
"3279",NA
"3280",1.22
"3281",1.22
"3282",1.22
"3283",1.22
"3284",1.22
"3285",1.22
"3286",1.22
"3287",1.22
"3288",1.22
"3289",1.22
"3290",1.22
"3291",1.22
"3292",1.22
"3293",1.22
"3294",1.22
"3295",1.22
"3296",1.22
"3297",1.22
"3298",1.22
"3299",1.22
"3300",1.22
"3301",1.49
"3302",1.18
"3303",1.18
"3304",1.18
"3305",1.18
"3306",1.18
"3307",1.18
"3308",1.18
"3309",1.18
"3310",1.18
"3311",1.18
"3312",1.18
"3313",1.18
"3314",1.18
"3315",1.18
"3316",1.18
"3317",1.18
"3318",1.18
"3319",1.18
"3320",1.18
"3321",1.18
"3322",1.18
"3323",1.18
"3324",1.18
"3325",1.45
"3326",1.45
"3327",1.45
"3328",1.45
"3329",1.45
"3330",1.45
"3331",1.45
"3332",1.45
"3333",1.45
"3334",1.45
"3335",1.45
"3336",1.45
"3337",1.45
"3338",1.45
"3339",1.45
"3340",1.45
"3341",1.45
"3342",1.45
"3343",1.45
"3344",1.45
"3345",1.45
"3346",1.45
"3347",1.41
"3348",1.31
"3349",1.31
"3350",1.31
"3351",1.31
"3352",1.39
"3353",1.49
"3354",NA
"3355",1.29
"3356",1.29
"3357",1.29
"3358",1.29
"3359",1.29
"3360",1.29
"3361",1.29
"3362",1.29
"3363",1.29
"3364",1.29
"3365",1.29
"3366",1.29
"3367",1.34
"3368",1.31
"3369",1.31
"3370",1.31
"3371",1.31
"3372",1.35
"3373",1.29
"3374",1.39
"3375",NA
"3376",NA
"3377",NA
"3378",NA
"3379",NA
"3380",1.49
"3381",NA
"3382",NA
"3383",NA
"3384",NA
"3385",NA
"3386",NA
"3387",NA
"3388",NA
"3389",NA
"3390",NA
"3391",1.49
"3392",1.49
"3393",1.23
"3394",1.23
"3395",1.23
"3396",1.23
"3397",1.23
"3398",1.23
"3399",1.23
"3400",1.23
"3401",1.23
"3402",1.23
"3403",1.23
"3404",1.23
"3405",1.23
"3406",1.23
"3407",1.23
"3408",1.23
"3409",1.23
"3410",1.23
"3411",1.23
"3412",1.23
"3413",1.23
"3414",1.23
"3415",1.23
"3416",1.23
"3417",1.23
"3418",1.23
"3419",1.23
"3420",1.23
"3421",1.23
"3422",1.23
"3423",1.09
"3424",NA
"3425",1.34
"3426",NA
"3427",1.38
"3428",1.09
"3429",1.38
"3430",0.97
"3431",NA
"3432",1.02
"3433",1.24
"3434",1.38
"3435",1.09
"3436",NA
"3437",NA
"3438",1.24
"3439",NA
"3440",1.34
"3441",1.41
"3442",1.4
"3443",1.38
"3444",1.41
"3445",NA
"3446",1.38
"3447",1.19699999999998
"3448",NA
"3449",0.97
"3450",NA
"3451",NA
"3452",1.38
"3453",1.38
"3454",1.41
"3455",1.38
"3456",1.38
"3457",1.4
"3458",1.16
"3459",1.16
"3460",1.39
"3461",1.12800000000075
"3462",1.02093333333343
"3463",1.24
"3464",1.38
"3465",1.31400000000003
"3466",1.38
"3467",NA
"3468",1.12800000000075
"3469",1.05789333333349
"3470",NA
"3471",1.38
"3472",1.39
"3473",1.04
"3474",1.04
"3475",1.39
"3476",1.34
"3477",1.02
"3478",1.39
"3479",0.95
"3480",1.34
"3481",1.38
"3482",1.42
"3483",1.29
"3484",1.29
"3485",1.29
"3486",1.35
"3487",1.02
"3488",1.35
"3489",1.12800000000075
"3490",1.15611114533332
"3491",1.39
"3492",1.02
"3493",0.97
"3494",1.19043333333333
"3495",1.12800000000075
"3496",NA
"3497",1.29
"3498",1.4
"3499",1.17
"3500",1.35
"3501",1.29
"3502",1.17
"3503",1.34
"3504",1.39
"3505",1.34
"3506",1.38
"3507",1.34
"3508",1.28
"3509",1.17
"3510",1.38
"3511",1.24
"3512",1.34
"3513",1.39
"3514",NA
"3515",NA
"3516",1.28
"3517",1.17
"3518",1.28
"3519",1.38
"3520",1.35
"3521",NA
"3522",1.34
"3523",1.28
"3524",1.35
"3525",1.4
"3526",1.17
"3527",1.34
"3528",1.28
"3529",1.28
"3530",1.28
"3531",1.34
"3532",1.34
"3533",1.34
