"","OCsite"
"1813",NA
"1814",NA
"1815",NA
"1816",NA
"1817",NA
"1818",NA
"1819",NA
"1820",NA
"1821",NA
"1822",NA
"1823",NA
"1824",NA
"1825",NA
"1826",NA
"1827",NA
"1828",NA
"1829",NA
"1830",NA
"1831",NA
"1832",NA
"1833",NA
"1834",NA
"1835",NA
"1836",NA
"1837",NA
"1838",NA
"1839",NA
"1840",NA
"1841",NA
"1842",NA
"1843",NA
"1844",NA
"1845",NA
"1846",NA
"1847",NA
"1848",NA
"1849",NA
"1850",NA
"1851",NA
"1852",NA
"1853",NA
"1854",NA
"1855",NA
"1856",NA
"1857",NA
"1858",NA
"1859",NA
"1860",NA
"1861",NA
"1862",NA
"1863",NA
"1864",NA
"1865",NA
"1866",NA
"1867",NA
"1868",NA
"1869",NA
"1870",NA
"1871",NA
"1872",NA
"1873",NA
"1874",NA
"1875",NA
"1876",NA
"1877",NA
"1878",NA
"1879",NA
"1880",NA
"1881",NA
"1882",NA
"1883",NA
"1884",NA
"1885",NA
"1886",NA
"1887",NA
"1888",NA
"1889",NA
"1890",NA
"1891",NA
"1892",NA
"1893",NA
"1894",NA
"1895",NA
"1896",NA
"1897",NA
"1898",NA
"1899",NA
"1900",NA
"1901",NA
"1902",NA
"1903",NA
"1904",NA
"1905",NA
"1906",NA
"1907",NA
"1908",NA
"1909",NA
"1910",NA
"1911",NA
"1912",NA
"1913",NA
"1914",NA
"1915",NA
"1916",NA
"1917",NA
"1918",NA
"1919",NA
"1920",NA
"1921",NA
"1922",NA
"1923",NA
"1924",NA
"1925",NA
"1926",NA
"1927",NA
"1928",NA
"1929",NA
"1930",NA
"1931",NA
"1932",NA
"1933",NA
"1934",NA
"1935",NA
"1936",NA
"1937",NA
"1938",NA
"1939",NA
"1940",NA
"1941",NA
"1942",NA
"1943",NA
"1944",NA
"1945",NA
"1946",NA
"1947",NA
"1948",NA
"1949",NA
"1950",NA
"1951",NA
"1952",NA
"1953",NA
"1954",NA
"1955",NA
"1956",NA
"1957",NA
"1958",NA
"1959",NA
"1960",NA
"1961",NA
"1962",NA
"1963",NA
"1964",NA
"1965",NA
"1966",NA
"1967",NA
"1968",NA
"1969",NA
"1970",NA
"1971",NA
"1972",NA
"1973",NA
"1974",NA
"1975",NA
"1976",NA
"1977",NA
"1978",NA
"1979",NA
"1980",NA
"1981",NA
"1982",NA
"1983",NA
"1984",NA
"1985",NA
"1986",NA
"1987",NA
"1988",NA
"1989",NA
"1990",NA
"1991",NA
"1992",NA
"1993",NA
"1994",NA
"1995",NA
"1996",NA
"1997",NA
"1998",NA
"1999",NA
"2000",NA
"2001",NA
"2002",NA
"2003",NA
"2004",NA
"2005",NA
"2006",NA
"2007",NA
"2008",NA
"2009",NA
"2010",NA
"2011",NA
"2012",NA
"2013",NA
"2014",NA
"2015",NA
"2016",NA
"2017",NA
"2018",NA
"2019",NA
"2020",NA
"2021",NA
"2022",0.697
"2023",0.697
"2024",1.15983333333333
"2025",NA
"2026",3.95
"2027",2.05816666666733
"2028",0.471000000000017
"2029",0.47
"2030",0.47
"2031",0.74
"2032",0.61
"2033",0.61
"2034",1.86
"2035",1.86
"2036",1.86
"2037",2.03
"2038",1.8
"2039",0.75
"2040",0.75
"2041",0.75
"2042",0.75
"2043",1.16
"2044",0.630919999999991
"2045",0.474743200000039
"2046",1.15483999998693
"2047",0.766000000000033
"2048",2.47
"2049",4.04
"2050",0.607056000000415
"2051",0.74
"2052",0.43
"2053",1.08448580266664
"2054",1.08448580266664
"2055",0.83
"2056",NA
"2057",0.74
"2058",2.27
"2059",1.37655519999964
"2060",1.37
"2061",0.75
"2062",0.75
"2063",0.75
"2064",4.91048000000236
"2065",0.410799999999927
"2066",0.47
"2067",0.98
"2068",1.83677333333335
"2069",0.815211413330964
"2070",4.01
"2071",0.74
"2072",1.29
"2073",0.499320000000301
"2074",0.75
"2075",0.74
"2076",2.31865226666689
"2077",0.46
"2078",0.638799999999927
"2079",1.53
"2080",1.53
"2081",1.53
"2082",0.73135727999939
"2083",0.477664000000021
"2084",0.64
"2085",0.670039999999984
"2086",0.75
"2087",0.97
"2088",0.86
"2089",0.86
"2090",4.64600000000102
"2091",0.92
"2092",1.29
"2093",0.62
"2094",0.622500000000162
"2095",0.622500000000162
"2096",0.622500000000162
"2097",0.622500000000162
"2098",0.622500000000162
"2099",0.622500000000162
"2100",0.622500000000162
"2101",0.622500000000162
"2102",0.622500000000162
"2103",0.622500000000162
"2104",0.622500000000162
"2105",0.622500000000162
"2106",0.622500000000162
"2107",0.622500000000162
"2108",0.622500000000162
"2109",0.622500000000162
"2110",0.622500000000162
"2111",0.622500000000162
"2112",0.622500000000162
"2113",0.622500000000162
"2114",0.622500000000162
"2115",0.622500000000162
"2116",0.622500000000162
"2117",0.622500000000162
"2118",0.622500000000162
"2119",0.622500000000162
"2120",0.622500000000162
"2121",0.622500000000162
"2122",0.622500000000162
"2123",0.622500000000162
"2124",0.622500000000162
"2125",0.622500000000162
"2126",0.622500000000162
"2127",0.622500000000162
"2128",0.622500000000162
"2129",0.622500000000162
"2130",0.622500000000162
"2131",0.622500000000162
"2132",0.622500000000162
"2133",0.74
"2134",1.54
"2135",0.731666666666662
"2136",0.47
"2137",1.30666666666702
"2138",1.08333333333396
"2139",0.51
"2140",0.530833333331667
"2141",0.47
"2142",0.732499999999993
"2143",0.503333333333395
"2144",0.74
"2145",0.35
"2146",0.78
"2147",0.514999999998874
"2148",1.31
"2149",1.57
"2150",0.825499999999611
"2151",0.819500000000046
"2152",0.819500000000046
"2153",0.819500000000046
"2154",0.819500000000046
"2155",0.819500000000046
"2156",1.58600000000207
"2157",0.495999999999932
"2158",0.46
"2159",NA
"2160",NA
"2161",NA
"2162",NA
"2163",1.9
"2164",0.695
"2165",1.06666666666683
"2166",1.06666666666683
"2167",1.06666666666683
"2168",1.06666666666683
"2169",1.12
"2170",1.12
"2171",1.12
"2172",1.12
"2173",1.25
"2174",0.515833333333381
"2175",0.515833333333381
"2176",0.515833333333381
"2177",0.51
"2178",0.74
"2179",0.61
"2180",0.48
"2181",1.37
"2182",1.37
"2183",1.37
"2184",1.37
"2185",1.37
"2186",1.37
"2187",1.37
"2188",1.37
"2189",1.37
"2190",1.58
"2191",1.59666666666691
"2192",0.944999999996825
"2193",0.91
"2194",0.48
"2195",2.07
"2196",0.46698666666666
"2197",3.96
"2198",6.29872000000552
"2199",0.56
"2200",0.36
"2201",3.90315146666676
"2202",0.935240959999891
"2203",1.8
"2204",0.41
"2205",0.2
"2206",1.78218927999981
"2207",0.74
"2208",0.351706666666982
"2209",2.71
"2210",0.978632000000018
"2211",0.74
"2212",3.2283866666657
"2213",1.31
"2214",2.4
"2215",1.29
"2216",1.58
"2217",0.69
"2218",0.69
"2219",0.69
"2220",2.92
"2221",2.92
"2222",0.94
"2223",0.94
"2224",1.14320000000015
"2225",1.14320000000015
"2226",1.14320000000015
"2227",1.14320000000015
"2228",1.16
"2229",1.16
"2230",1.16
"2231",1.16
"2232",1.16
"2233",1.16
"2234",1.16
"2235",1.16
"2236",1.16
"2237",1.16
"2238",1.16
"2239",1.16
"2240",1.16
"2241",1.16
"2242",1.16
"2243",1.92
"2244",0.5617
"2245",0.5617
"2246",0.5617
"2247",0.5617
"2248",0.5617
"2249",0.5617
"2250",1.19
"2251",0.490399999999945
"2252",1.60318564679978
"2253",0.946228800000016
"2254",0.399999999999883
"2255",0.59
"2256",1.34
"2257",1.08420000000038
"2258",4.27
"2259",1.10306906666754
"2260",0.88
"2261",3.96
"2262",0.2
"2263",1.37
"2264",0.92
"2265",2.07
"2266",1.92
"2267",0.43
"2268",1.37
"2269",0.92
"2270",0.64258304000028
"2271",4.01
"2272",2.92
"2273",2.92
"2274",2.92
"2275",2.92
"2276",2.92
"2277",2.92
"2278",2.92
"2279",2.92
"2280",2.92
"2281",1
"2282",1
"2283",1
"2284",1
"2285",1
"2286",0.98
"2287",0.98
"2288",0.98
"2289",0.98
"2290",2.22570000000032
"2291",1.909
"2292",3.96
"2293",0.91
"2294",6.2
"2295",1.69966666666772
"2296",1.62
"2297",1.57
"2298",0.75
"2299",0.74
"2300",2.27
"2301",0.43
"2302",2.34500000000043
"2303",1.13
"2304",1.13
"2305",1.13
"2306",1.13
"2307",1.13
"2308",1.13
"2309",1.13
"2310",1.13
"2311",1.13
"2312",3.6197
"2313",0.56
"2314",0.56
"2315",0.87
"2316",0.47
"2317",0.68
"2318",1.277300000001
"2319",1.277300000001
"2320",1.277300000001
"2321",1.277300000001
"2322",1.277300000001
"2323",1.277300000001
"2324",1.277300000001
"2325",1.277300000001
"2326",0.74
"2327",0.81
"2328",0.71
"2329",0.92
"2330",3.96
"2331",0.98
"2332",0.2
"2333",0.62
"2334",2.01
"2335",2.01
"2336",0.5
"2337",0.46
"2338",5.81
"2339",3.99
"2340",0.51
"2341",1.92
"2342",0.75
"2343",0.74
"2344",1.89
"2345",1.89
"2346",1.89
"2347",1.89
"2348",6.57418855265365
"2349",1.55
"2350",1.55
"2351",1.55
"2352",1.55
"2353",1.55
"2354",1.37
"2355",0.386533333333334
"2356",1.71
"2357",1.71
"2358",1.71
"2359",4.95
"2360",3.52283333333453
"2361",4.95
"2362",2.47433333333385
"2363",9.43
"2364",1.51
"2365",1.51
"2366",1.51
"2367",1.51
"2368",0.39
"2369",0.53
"2370",0.39
"2371",0.88
"2372",1.22100000000038
"2373",0.72
"2374",0.72
"2375",0.72
"2376",0.72
"2377",0.91
"2378",0.91
"2379",0.91
"2380",0.91
"2381",0.91
"2382",0.91
"2383",0.91
"2384",0.91
"2385",0.91
"2386",0.91
"2387",0.91
"2388",0.91
"2389",0.91
"2390",0.76
"2391",0.76
"2392",0.76
"2393",0.76
"2394",0.76
"2395",0.4
"2396",0.41
"2397",3.96
"2398",0.75
"2399",0.83
"2400",0.578
"2401",1.12
"2402",1.12
"2403",1.12
"2404",3.42
"2405",0.59
"2406",0.59
"2407",0.52
"2408",0.50150000000001
"2409",0.560218880000262
"2410",1.29
"2411",2.07
"2412",0.73
"2413",0.488882240000007
"2414",1.65
"2415",NA
"2416",0.47530666666667
"2417",NA
"2418",0.774572373333383
"2419",2.35260000000227
"2420",0.74
"2421",0.58
"2422",0.74
"2423",1.2
"2424",1.2
"2425",1.2
"2426",1.85742154666657
"2427",0.523435733333355
"2428",4.14
"2429",1.57
"2430",0.59
"2431",0.43
"2432",0.43
"2433",0.43
"2434",0.43
"2435",3.96
"2436",1.94
"2437",0.74
"2438",4.08
"2439",0.652639999999885
"2440",2.2154796800001
"2441",1.64
"2442",1.64
"2443",0.75
"2444",0.74
"2445",0.739557119999986
"2446",2.32
"2447",4.01
"2448",0.84810666666673
"2449",0.2
"2450",1.37
"2451",0.74
"2452",10.597038281721
"2453",1.63
"2454",1.00500680000062
"2455",1.07300000000059
"2456",0.47
"2457",0.88
"2458",0.88
"2459",0.88
"2460",0.88
"2461",0.88
"2462",0.88
"2463",0.88
"2464",0.88
"2465",0.88
"2466",0.88
"2467",0.88
"2468",0.47
"2469",0.39
"2470",0.43
"2471",NA
"2472",NA
"2473",NA
"2474",NA
"2475",NA
"2476",NA
"2477",NA
"2478",NA
"2479",NA
"2480",NA
"2481",NA
"2482",NA
"2483",NA
"2484",NA
"2485",NA
"2486",NA
"2487",NA
"2488",NA
"2489",NA
"2490",NA
"2491",NA
"2492",NA
"2493",NA
"2494",NA
"2495",NA
"2496",NA
"2497",NA
"2498",NA
"2499",NA
"2500",NA
"2501",NA
"2502",NA
"2503",NA
"2504",NA
"2505",NA
"2506",NA
"2507",NA
"2508",NA
"2509",NA
"2510",NA
"2511",NA
"2512",NA
"2513",NA
"2514",NA
"2515",NA
"2516",NA
"2517",NA
"2518",NA
"2519",NA
"2520",NA
"2521",NA
"2522",1.62000000000034
"2523",0.827499999999892
"2524",3.95
"2525",0.72
"2526",0.72
"2527",0.72
"2528",0.72
"2529",0.72
"2530",1.37
"2531",0.944999999999943
"2532",1.18
"2533",1.18
"2534",1.18
"2535",0.74
"2536",0.92
"2537",0.84
"2538",0.74
"2539",0.623333333333318
"2540",0.602333333333292
"2541",0.58499999999991
"2542",1.53999999999984
"2543",1.48000000000037
"2544",0.43
"2545",0.408333333333328
"2546",0.44
"2547",5.15
"2548",5.15
"2549",3.77699999999905
"2550",10.18
"2551",10.18
"2552",0.63
"2553",1.22900000000527
"2554",4.01
"2555",3.49499999999829
"2556",0.47
"2557",0.587999999999995
"2558",0.8
"2559",NA
"2560",NA
"2561",NA
"2562",NA
"2563",NA
"2564",NA
"2565",NA
"2566",NA
"2567",NA
"2568",NA
"2569",NA
"2570",NA
"2571",NA
"2572",NA
"2573",NA
"2574",NA
"2575",NA
"2576",NA
"2577",NA
"2578",NA
"2579",NA
"2580",NA
"2581",NA
"2582",NA
"2583",NA
"2584",NA
"2585",NA
"2586",NA
"2587",NA
"2588",NA
"2589",NA
"2590",NA
"2591",NA
"2592",NA
"2593",NA
"2594",NA
"2595",NA
"2596",NA
"2597",NA
"2598",0.2
"2599",1.39
"2600",1.39
"2601",1.39
"2602",1.39
"2603",1.39
"2604",1.39
"2605",1.39
"2606",1.39
"2607",1.39
"2608",1.39
"2609",1.39
"2610",1.39
"2611",1.39
"2612",1.39
"2613",1.39
"2614",1.39
"2615",1.39
"2616",1.39
"2617",1.39
"2618",1.39
"2619",1.39
"2620",1.39
"2621",1.39
"2622",1.39
"2623",1.39
"2624",1.39
"2625",1.39
"2626",1.39
"2627",1.39
"2628",1.39
"2629",2.16900000000104
"2630",2.16900000000104
"2631",2.16900000000104
"2632",2.16900000000104
"2633",2.14916666666655
"2634",0.725
"2635",0.63
"2636",1.16
"2637",2.52
"2638",0.867499999999895
"2639",1.23
"2640",1.78
"2641",2.01249999999906
"2642",0.74
"2643",0.764166666666609
"2644",0.54
"2645",0.54
"2646",1.28
"2647",2.63999999999944
"2648",2.63999999999944
"2649",0.970000000001159
"2650",0.510500000000008
"2651",0.71000000000002
"2652",0.318999999999973
"2653",0.318999999999973
"2654",0.318999999999973
"2655",0.318999999999973
"2656",0.318999999999973
"2657",NA
"2658",NA
"2659",NA
"2660",NA
"2661",NA
"2662",NA
"2663",NA
"2664",NA
"2665",NA
"2666",NA
"2667",NA
"2668",NA
"2669",NA
"2670",NA
"2671",NA
"2672",NA
"2673",NA
"2674",NA
"2675",NA
"2676",NA
"2677",NA
"2678",NA
"2679",NA
"2680",NA
"2681",NA
"2682",NA
"2683",NA
"2684",2.07
"2685",5.05
"2686",2.07
"2687",5.29
"2688",0.743280000000589
"2689",3.96
"2690",0.58
"2691",0.35
"2692",0.548267946666658
"2693",2.57946282666603
"2694",0.74
"2695",2.58655199999918
"2696",0.5
"2697",1.77271296000305
"2698",1.37132000000069
"2699",1.37
"2700",0.48
"2701",0.88
"2702",0.74
"2703",0.51
"2704",0.51
"2705",0.51
"2706",0.51
"2707",0.51
"2708",0.51
"2709",0.51
"2710",0.51
"2711",0.51
"2712",0.51
"2713",0.51
"2714",0.51
"2715",0.51
"2716",0.51
"2717",0.51
"2718",4.08
"2719",1.98
"2720",1.62
"2721",0.43
"2722",1.37
"2723",0.71
"2724",0.52
"2725",4.04
"2726",1.37
"2727",0.625253333333322
"2728",0.639480000000221
"2729",1.22160000000013
"2730",1.78
"2731",0.538880000000002
"2732",0.555745280000312
"2733",0.74
"2734",1.81950144000249
"2735",1.28
"2736",0.983439359999331
"2737",1.41610000000051
"2738",1.41610000000051
"2739",1.41610000000051
"2740",1.09960000000007
"2741",1.09960000000007
"2742",1.09960000000007
"2743",1.09960000000007
"2744",1.09960000000007
"2745",1.09960000000007
"2746",1.09960000000007
"2747",1.09960000000007
"2748",1.09960000000007
"2749",1.09960000000007
"2750",1.09960000000007
"2751",1.86079999999997
"2752",2.52
"2753",0.633
"2754",0.47
"2755",0.617500000000008
"2756",0.528499999999998
"2757",1.28
"2758",0.428999999999997
"2759",0.761000000000063
"2760",1.59
"2761",1.59
"2762",1.59
"2763",1.59
"2764",1.59
"2765",1.59
"2766",1.59
"2767",1.59
"2768",1.59
"2769",4.01
"2770",1.62
"2771",1.34
"2772",1.34
"2773",1.34
"2774",1.34
"2775",1.34
"2776",1.3
"2777",0.525099999999986
"2778",0.539499999999997
"2779",0.539499999999997
"2780",0.539499999999997
"2781",0.539499999999997
"2782",0.539499999999997
"2783",0.539499999999997
"2784",0.539499999999997
"2785",0.74
"2786",0.4
"2787",0.2
"2788",0.2
"2789",0.2
"2790",0.2
"2791",1.55350000000027
"2792",1.91526666666915
"2793",1.91526666666915
"2794",1.91526666666915
"2795",1.91526666666915
"2796",1.91526666666915
"2797",1.91526666666915
"2798",1.91526666666915
"2799",1.91526666666915
"2800",1.91526666666915
"2801",1.91526666666915
"2802",1.91526666666915
"2803",1.91526666666915
"2804",4.27
"2805",1.27540000000002
"2806",2.52
"2807",1.43
"2808",1.94
"2809",0.475100000000081
"2810",0.2
"2811",0.88
"2812",1.6
"2813",0.91
"2814",6.2
"2815",0.893538666666697
"2816",0.39
"2817",1.13
"2818",1.57
"2819",2.07
"2820",0.47
"2821",0.471640000000022
"2822",1.34
"2823",1.34967999999883
"2824",NA
"2825",0.47
"2826",0.92
"2827",1.73
"2828",0.52
"2829",NA
"2830",0.52
"2831",1.92
"2832",NA
"2833",NA
"2834",NA
"2835",NA
"2836",NA
"2837",NA
"2838",NA
"2839",NA
"2840",NA
"2841",NA
"2842",NA
"2843",NA
"2844",NA
"2845",NA
"2846",NA
"2847",NA
"2848",NA
"2849",NA
"2850",NA
"2851",NA
"2852",NA
"2853",NA
"2854",NA
"2855",NA
"2856",NA
"2857",NA
"2858",NA
"2859",1.07919776000076
"2860",1.25
"2861",NA
"2862",0.588999999997971
"2863",0.588999999997971
"2864",0.588999999997971
"2865",2.26210000000109
"2866",0.718600000000065
"2867",0.91
"2868",0.44
"2869",0.585000000000358
"2870",0.46
"2871",0.671333333333667
"2872",0.74
"2873",0.74
"2874",1.95
"2875",1.95
"2876",1.95
"2877",1.95
"2878",1.95
"2879",1.95
"2880",5.37
"2881",5.37
"2882",5.37
"2883",0.71
"2884",0.77
"2885",0.77
"2886",0.77
"2887",0.77
"2888",0.74
"2889",0.74
"2890",0.74
"2891",0.74
"2892",0.74
"2893",0.74
"2894",0.74
"2895",0.74
"2896",0.7
"2897",1.08266666666666
"2898",1.08266666666666
"2899",1.44
"2900",1.44
"2901",0.43
"2902",1.65408000000157
"2903",0.92
"2904",0.47
"2905",0.476162133333237
"2906",0.754293333333224
"2907",0.59
"2908",2.24
"2909",0.81
"2910",1.25
"2911",3.96
"2912",1.37
"2913",0.47
"2914",0.39
"2915",0.74
"2916",4.33926933333521
"2917",0.52809130666668
"2918",0.96
"2919",1.02563199999245
"2920",0.59
"2921",0.59
"2922",0.59
"2923",0.59
"2924",0.59
"2925",0.74
"2926",3.87699999999722
"2927",0.61
"2928",0.61
"2929",0.61
"2930",0.61
"2931",0.61
"2932",0.61
"2933",0.61
"2934",0.71
"2935",0.74
"2936",2.41
"2937",0.406264640000071
"2938",1.16
"2939",0.74
"2940",4.08
"2941",1.33
"2942",1.12
"2943",0.62
"2944",0
"2945",0
"2946",0
"2947",0
"2948",0.2
"2949",0.32
"2950",0.46
"2951",0.88
"2952",1.92
"2953",0.48
"2954",1.18
"2955",1.82
"2956",0.74
"2957",0.665999999999949
"2958",0.49
"2959",0.74
"2960",2.03
"2961",0.430235520000008
"2962",0.728800000000292
"2963",1.39
"2964",1.39
"2965",1.92
"2966",1.27
"2967",3.93250000000018
"2968",NA
"2969",6.4193419999991
"2970",6.4193419999991
"2971",5.56500000000059
"2972",5.56500000000059
"2973",5.56500000000059
"2974",5.56500000000059
"2975",5.56500000000059
"2976",5.56500000000059
"2977",3.8
"2978",5.34
"2979",1.12
"2980",1.12
"2981",1.12
"2982",0.75
"2983",1.74
"2984",1.47603040000014
"2985",2.20922724608045
"2986",2.38
"2987",2.61
"2988",2.61
"2989",2.61
"2990",2.61
"2991",2.61
"2992",2.61
"2993",2.61
"2994",2.61
"2995",2.61
"2996",2.61
"2997",2.61
"2998",2.61
"2999",2.61
"3000",2.61
"3001",2.61
"3002",2.61
"3003",2.61
"3004",2.61
"3005",2.61
"3006",2.61
"3007",2.61
"3008",2.61
"3009",2.61
"3010",2.61
"3011",2.61
"3012",2.61
"3013",2.61
"3014",2.61
"3015",2.61
"3016",2.61
"3017",2.61
"3018",2.61
"3019",2.61
"3020",2.61
"3021",2.61
"3022",2.61
"3023",2.61
"3024",2.61
"3025",2.61
"3026",2.61
"3027",2.61
"3028",2.61
"3029",2.61
"3030",2.61
"3031",2.61
"3032",2.61
"3033",2.61
"3034",2.61
"3035",2.61
"3036",2.61
"3037",2.61
"3038",2.61
"3039",2.61
"3040",2.61
"3041",2.61
"3042",2.61
"3043",2.61
"3044",2.61
"3045",2.61
"3046",2.61
"3047",2.61
"3048",2.61
"3049",2.61
"3050",2.61
"3051",2.61
"3052",2.61
"3053",2.61
"3054",2.61
"3055",2.61
"3056",2.61
"3057",2.61
"3058",2.61
"3059",2.61
"3060",2.61
"3061",2.61
"3062",2.61
"3063",2.61
"3064",2.61
"3065",2.61
"3066",2.61
"3067",2.61
"3068",2.61
"3069",2.61
"3070",2.61
"3071",2.61
"3072",2.61
"3073",2.61
"3074",2.61
"3075",2.61
"3076",2.61
"3077",2.61
"3078",2.61
"3079",2.61
"3080",2.61
"3081",2.61
"3082",2.61
"3083",2.61
"3084",2.61
"3085",2.61
"3086",2.61
"3087",2.61
"3088",2.61
"3089",2.61
"3090",2.61
"3091",2.61
"3092",2.61
"3093",2.61
"3094",2.61
"3095",2.61
"3096",2.61
"3097",2.61
"3098",2.61
"3099",2.61
"3100",2.61
"3101",2.61
"3102",2.61
"3103",2.61
"3104",2.61
"3105",2.61
"3106",2.61
"3107",2.61
"3108",2.61
"3109",2.61
"3110",2.61
"3111",2.61
"3112",2.61
"3113",2.61
"3114",2.61
"3115",2.61
"3116",2.61
"3117",2.61
"3118",2.61
"3119",2.61
"3120",2.61
"3121",2.61
"3122",2.61
"3123",2.61
"3124",2.61
"3125",2.61
"3126",2.61
"3127",1.02
"3128",1.09
"3129",1.09
"3130",1.74
"3131",NA
"3132",0.558333333333291
"3133",0.558333333333291
"3134",0.558333333333291
"3135",0.558333333333291
"3136",0.558333333333291
"3137",0.558333333333291
"3138",0.558333333333291
"3139",0.558333333333291
"3140",0.558333333333291
"3141",0.558333333333291
"3142",0.558333333333291
"3143",0.558333333333291
"3144",1.15
"3145",1.15
"3146",1.15
"3147",1.04
"3148",1.04
"3149",NA
"3150",NA
"3151",2.39
"3152",2.39
"3153",2.39
"3154",2.39
"3155",2.39
"3156",2.39
"3157",1.42
"3158",1.42
"3159",1.42
"3160",1.42
"3161",1.42
"3162",1.42
"3163",1.42
"3164",1.42
"3165",1.42
"3166",1.42
"3167",1.42
"3168",1.42
"3169",1.42
"3170",1.42
"3171",1.42
"3172",1.42
"3173",1.42
"3174",1.42
"3175",1.42
"3176",1.42
"3177",1.42
"3178",1.42
"3179",1.42
"3180",1.42
"3181",1.42
"3182",1.42
"3183",1.42
"3184",1.42
"3185",1.42
"3186",1.42
"3187",1.42
"3188",1.42
"3189",1.42
"3190",1.42
"3191",NA
"3192",NA
"3193",NA
"3194",NA
"3195",NA
"3196",NA
"3197",NA
"3198",NA
"3199",NA
"3200",NA
"3201",NA
"3202",NA
"3203",NA
"3204",NA
"3205",NA
"3206",NA
"3207",NA
"3208",NA
"3209",NA
"3210",NA
"3211",NA
"3212",NA
"3213",NA
"3214",NA
"3215",NA
"3216",NA
"3217",NA
"3218",NA
"3219",NA
"3220",NA
"3221",NA
"3222",0.71
"3223",0.59
"3224",0.2
"3225",0.71
"3226",1.13
"3227",4.87
"3228",4.87
"3229",4.87
"3230",4.87
"3231",4.87
"3232",4.87
"3233",4.87
"3234",4.87
"3235",4.87
"3236",4.87
"3237",4.87
"3238",4.87
"3239",4.87
"3240",4.87
"3241",4.87
"3242",4.87
"3243",4.87
"3244",4.87
"3245",4.87
"3246",4.87
"3247",1.01
"3248",1.9
"3249",1.9
"3250",1.62
"3251",NA
"3252",NA
"3253",NA
"3254",NA
"3255",1.13
"3256",0.71
"3257",0.71
"3258",0.71
"3259",0.71
"3260",0.71
"3261",0.71
"3262",0.71
"3263",0.71
"3264",0.71
"3265",0.71
"3266",0.71
"3267",0.71
"3268",0.71
"3269",0.71
"3270",0.71
"3271",0.71
"3272",0.71
"3273",0.71
"3274",0.71
"3275",0.71
"3276",0.71
"3277",0.71
"3278",NA
"3279",NA
"3280",2.95
"3281",2.95
"3282",2.95
"3283",2.95
"3284",2.95
"3285",2.95
"3286",2.95
"3287",2.95
"3288",2.95
"3289",2.95
"3290",2.95
"3291",2.95
"3292",2.95
"3293",2.95
"3294",2.95
"3295",2.95
"3296",2.95
"3297",2.95
"3298",2.95
"3299",2.95
"3300",2.95
"3301",0.71
"3302",1.12
"3303",1.12
"3304",1.12
"3305",1.12
"3306",1.12
"3307",1.12
"3308",1.12
"3309",1.12
"3310",1.12
"3311",1.12
"3312",1.12
"3313",1.12
"3314",1.12
"3315",1.12
"3316",1.12
"3317",1.12
"3318",1.12
"3319",1.12
"3320",1.12
"3321",1.12
"3322",1.12
"3323",1.12
"3324",1.12
"3325",4.87
"3326",4.87
"3327",4.87
"3328",4.87
"3329",4.87
"3330",4.87
"3331",4.87
"3332",4.87
"3333",4.87
"3334",4.87
"3335",4.87
"3336",4.87
"3337",4.87
"3338",4.87
"3339",4.87
"3340",4.87
"3341",4.87
"3342",4.87
"3343",4.87
"3344",4.87
"3345",4.87
"3346",4.87
"3347",1.32
"3348",1.53
"3349",1.53
"3350",1.53
"3351",1.53
"3352",1.18
"3353",0.71
"3354",NA
"3355",2.15
"3356",2.15
"3357",2.15
"3358",2.15
"3359",2.15
"3360",2.15
"3361",2.15
"3362",2.15
"3363",2.15
"3364",2.15
"3365",2.15
"3366",2.15
"3367",1.59
"3368",3.9
"3369",3.9
"3370",3.9
"3371",3.9
"3372",1.37
"3373",0
"3374",1
"3375",NA
"3376",NA
"3377",NA
"3378",NA
"3379",NA
"3380",0.71
"3381",NA
"3382",NA
"3383",NA
"3384",NA
"3385",NA
"3386",NA
"3387",NA
"3388",NA
"3389",NA
"3390",NA
"3391",0.71
"3392",0.71
"3393",2.39
"3394",2.39
"3395",2.39
"3396",2.39
"3397",2.39
"3398",2.39
"3399",2.39
"3400",2.39
"3401",2.39
"3402",2.39
"3403",2.39
"3404",2.39
"3405",2.39
"3406",2.39
"3407",2.39
"3408",2.39
"3409",2.39
"3410",2.39
"3411",2.39
"3412",2.39
"3413",2.39
"3414",2.39
"3415",2.39
"3416",2.39
"3417",2.39
"3418",2.39
"3419",2.39
"3420",2.39
"3421",2.39
"3422",2.39
"3423",2.19
"3424",NA
"3425",1.88
"3426",NA
"3427",5.79249999999956
"3428",2.19
"3429",5.79249999999956
"3430",3.82
"3431",NA
"3432",7.07
"3433",0.51
"3434",1.59
"3435",2.19
"3436",NA
"3437",NA
"3438",0.51
"3439",NA
"3440",1.88
